date,family,value,method,n_firms,source_file,label,yyyymm,year
2026-02-10,all_market,0.07946229400597292,ICC calculation,2677,data/202602/icc_live_usall_2026_0210_r1.csv,all_market,202602,2026
2026-02-10,sp500,0.07512630868991586,ICC calculation,496,data/202602/icc_live_sp500_2026_0210_r1.csv,sp500,202602,2026
