date,family,value,method,n_firms,source_file,label,yyyymm,year
2026-02-13,all_market,0.08035371665282101,ICC calculation,2671,data/202602/icc_live_usall_2026_0213_r1.csv,all_market,202602,2026
2026-02-13,sp500,0.07641902308286991,ICC calculation,496,data/202602/icc_live_sp500_2026_0213_r1.csv,sp500,202602,2026
