ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,bm,ICC,date
AA,65.62,0.4,17314664448,263862592,23.253,Basic Materials,Alcoa Corporation,7.33283,0.01,0.35435840354877435,0.0707623454971705,2026-04-17
AAL,12.78,0.0,8438692352,660304573,-5.644,Industrials,"American Airlines Group, Inc.",2.41507,0.01,,0.09762195828306719,2026-04-17
AAON,93.98,0.4,7691672576,81843712,10.956,Industrials,"AAON, Inc.",1.984,0.492943548387097,0.11657798740287927,0.10138674709566364,2026-04-17
ACI,16.7,0.68,8582349312,506613121,3.603,Consumer Defensive,"Albertsons Companies, Inc.",2.29838,0.0676215421296742,0.21268384781435007,0.1220271604544973,2026-04-17
ACM,86.61,1.14,11197687808,129288624,17.264,Industrials,AECOM,5.94479,0.11354648355955366,0.19933032988661797,0.08565632586847427,2026-04-17
ADC,79.46,3.2,9571060736,120103687,50.87,Real Estate,Agree Realty Corporation,1.91774,0.04248751134147488,0.638348739623963,0.03351995436384228,2026-04-17
AEIS,375.6,0.4,14283170816,38027612,36.053,Industrials,"Advanced Energy Industries, Inc",8.71932,0.2330296399260492,0.0959877546167967,0.05749095418961614,2026-04-17
AFG,131.46,3.52,10950464512,83086295,57.778,Financial Services,"American Financial Group, Inc.",11.08286,0.08520183418359517,0.4383887046297749,0.09359922372498841,2026-04-17
AGCO,118.6,1.16,8587092480,72403814,58.84,Industrials,AGCO Corporation,5.84853,0.39036817798660506,0.4961214084607134,0.13618247811436468,2026-04-17
AHR,49.59,1.0,9514842112,191870178,17.861,Real Estate,"American Healthcare REIT, Inc.",0.73333,0.33182878103991387,0.3601734226294642,0.06510301324648127,2026-04-17
AIT,291.03,2.04,10977043456,37302440,50.139,Industrials,Applied Industrial Technologies,10.66,0.09045872420262668,0.1703834959437734,0.050204215808549724,2026-04-17
ALGM,40.0,0.0,7411634688,185290870,5.198,Technology,"Allegro MicroSystems, Inc.",0.53033,0.75,0.12995000196372336,0.11292702935627527,2026-04-17
ALK,45.4,0.0,5204721664,113310158,35.644,Industrials,"Alaska Air Group, Inc.",0.50969,0.75,0.7759929411187818,0.1032667094568169,2026-04-17
ALLY,45.36,1.2,14020400128,307918244,42.704,Financial Services,Ally Financial Inc.,5.3407,0.19734866216039104,0.9378719987823732,0.15265609491564713,2026-04-17
ALV,118.92,3.29,8902612992,74862203,34.429,Consumer Cyclical,"Autoliv, Inc.",10.3465,0.14932972502778719,0.28951396510250554,0.11709398870385568,2026-04-17
AM,21.29,0.9,10139895808,473081000,4.16,Energy,Antero Midstream Corporation,1.30052,0.14128194875895805,0.19408650712636594,0.10260905850460456,2026-04-17
AMG,294.98,0.04,8297465344,26684730,109.405,Financial Services,"Affiliated Managers Group, Inc.",33.53245,0.12286904177893354,0.351847553995641,0.11190588412456934,2026-04-17
AMH,30.69,1.23,12741652480,363160711,19.183,Real Estate,American Homes 4 Rent,0.62306,0.08037749173434339,0.5467510536838154,0.03510360515152422,2026-04-17
AMKR,67.37,0.33,16695043072,247811238,18.079,Technology,"Amkor Technology, Inc.",1.72021,0.3329477214991192,0.26835386722157717,0.08186565873008667,2026-04-17
AN,207.99,0.0,7219444736,34325487,66.509,Consumer Cyclical,"AutoNation, Inc.",21.31583,0.1135268952698536,0.3162229088753842,0.10242943598141124,2026-04-17
ANF,94.36,0.0,4327118848,44924473,31.194,Consumer Cyclical,Abercrombie & Fitch Company,10.75095,0.10983122421739466,0.32385845177553113,0.10776915698113443,2026-04-17
APG,46.75,0.0,20170571776,431456087,8.194,Industrials,APi Group Corporation,1.28666,0.4801423841574308,0.17527272980355202,0.10986229787770377,2026-04-17
APPF,156.47,0.0,5631344128,24334816,15.076,Technology,"AppFolio, Inc.",6.55795,0.21347219786671134,0.06514815604889988,0.07927221510393234,2026-04-17
AR,36.68,0.0,11316697088,308525000,24.475,Energy,Antero Resources Corporation,4.33017,0.0804887567924586,0.6672573557709774,0.10012001912533838,2026-04-17
ARMK,45.25,0.48,11893328896,262835999,12.206,Industrials,Aramark,2.22564,0.17590895203177515,0.2697458576860666,0.08400558932664837,2026-04-17
ARW,174.97,0.0,8938547200,51084070,128.935,Technology,"Arrow Electronics, Inc.",13.6275,0.157769216657494,0.7368674593394774,0.09906905124564147,2026-04-17
ASB,28.14,0.94,5299014144,188308952,29.224,Financial Services,Associated Banc-Corp,2.89289,0.1045839973175613,1.0385216313262968,0.11487414923625916,2026-04-17
ASH,58.52,1.66,2678015232,45762391,41.038,Basic Materials,Ashland Inc.,3.90058,0.21769326612965245,0.7012644959660931,0.12257117209012114,2026-04-17
ATI,164.66,0.0,22547933184,136462390,13.275,Industrials,ATI Inc.,4.21986,0.21766361917220012,0.08034165315584076,0.05824985562847633,2026-04-17
ATR,130.63,1.86,8409925120,63772670,41.559,Healthcare,"AptarGroup, Inc.",5.5325,0.1507004066877542,0.3151429239515036,0.07255054088300172,2026-04-17
AVAV,191.42,0.0,9686822912,50605071,85.937,Industrials,"AeroVironment, Inc.",2.88011,0.4068698764977725,0.44894471861766594,0.06645992233263817,2026-04-17
AVNT,38.55,1.09,3535413248,91709812,25.919,Basic Materials,Avient Corporation,3.06445,0.10411003605867286,0.6723476013936123,0.09741216263629038,2026-04-17
AVT,73.85,1.38,6045580288,81862967,60.695,Technology,"Avnet, Inc.",4.58,0.4088427947598252,0.8218686288771027,0.16488232383108714,2026-04-17
AVTR,8.52,0.0,5811117056,676105751,8.24,Healthcare,"Avantor, Inc.",0.78907,0.08321188234250432,0.958698875715781,0.08714204113227644,2026-04-17
AXTA,30.0,0.0,6401218048,213373942,10.993,Basic Materials,Axalta Coating Systems Ltd.,2.59043,0.08384708330277224,0.3664333454691278,0.08359092755912106,2026-04-17
AYI,292.63,0.74,8972803072,30315168,93.756,Industrials,Acuity Inc.,19.51632,0.09025472015215974,0.3167604223787427,0.0734321281224467,2026-04-17
BAH,81.77,2.36,9861003264,120594389,8.481,Industrials,Booz Allen Hamilton Holding Cor,6.0698,0.0346337605851923,0.10371774410042423,0.07020899451976848,2026-04-17
BBWI,19.41,0.8,3973646336,201134265,-6.373,Consumer Cyclical,"Bath & Body Works, Inc.",2.63096,0.08989874418463217,,0.13060049515841549,2026-04-17
BC,81.23,1.76,5289123328,65112927,25.052,Consumer Cyclical,Brunswick Corporation,4.21937,0.2397798723506117,0.30840820794791646,0.10978516454188203,2026-04-17
BCO,114.38,1.02,4708225024,41163012,6.757,Industrials,Brinks Company (The),9.18333,0.14882074367359133,0.05907501673479912,0.10253952576736103,2026-04-17
BDC,130.98,0.2,5099497472,38933406,32.465,Technology,Belden Inc,7.96394,0.11786502660743281,0.2478622712787179,0.07591977847377562,2026-04-17
BHF,62.22,0.0,3573974528,57440926,118.381,Financial Services,"Brighthouse Financial, Inc.",18.715,0.037029121025915046,1.9026196766464474,0.14705170202571788,2026-04-17
BILL,38.81,0.0,3887080960,98960440,38.081,Technology,"BILL Holdings, Inc.",2.39101,0.12633573259835806,0.9694967906302626,0.07811504011789644,2026-04-17
BIO,299.02,0.0,8074253824,21924404,276.158,Healthcare,"Bio-Rad Laboratories, Inc.",10.2603,0.10601444402210447,0.7498649029134113,0.048822183504416375,2026-04-17
BJ,92.07,0.0,12047149056,129676588,16.952,Consumer Defensive,"BJ's Wholesale Club Holdings, I",4.52929,0.08329782372071581,0.1824728414629487,0.05745631448620535,2026-04-17
BKH,76.07,2.81,5785483264,76054727,50.659,Utilities,Black Hills Corporation,4.352,0.061121323529411686,0.6659523914047571,0.07107594990969301,2026-04-17
BLD,410.31,0.0,11548230656,28145137,82.971,Industrials,TopBuild Corp.,18.32315,0.15519165645644994,0.20221540698216894,0.06965347488467388,2026-04-17
BLKB,38.76,0.0,1854052736,45933454,1.848,Technology,"Blackbaud, Inc.",5.194,0.12783981517135157,0.04578349975909207,0.12444626721687413,2026-04-17
BMRN,54.64,0.0,10508548096,192323359,31.654,Healthcare,BioMarin Pharmaceutical Inc.,5.354,0.2611542771759432,0.5793191933054269,0.1432333559664633,2026-04-17
BRBR,16.14,0.0,1911385984,117269523,-4.355,Consumer Defensive,"BellRing Brands, Inc.",1.91273,0.1310535203609502,,0.11719874417347154,2026-04-17
BRKR,40.7,0.2,6195481600,152223137,16.146,Healthcare,Bruker Corporation,2.11545,0.1404192961308468,0.3967076215676277,0.07539771358646596,2026-04-17
BROS,53.44,0.0,8806025216,127292622,5.358,Consumer Cyclical,Dutch Bros Inc.,0.90161,0.3276028438016436,0.0774508194045126,0.059337554145072136,2026-04-17
BRX,30.92,1.19,9487378432,306836287,9.833,Real Estate,Brixmor Property Group Inc.,1.01478,0.08195865113620693,0.31801421559137405,0.053581203136131295,2026-04-17
BSY,35.08,0.28,10637894656,291731567,3.798,Technology,"Bentley Systems, Incorporated",1.37121,0.1481684060063737,0.10415561793903141,0.0656411052382225,2026-04-17
BURL,347.26,0.0,21818441728,62830271,29.154,Consumer Cyclical,"Burlington Stores, Inc.",11.43793,0.17782763139833868,0.08395437875763957,0.061130260779966306,2026-04-17
BWA,55.66,0.68,11524334592,206061488,26.283,Consumer Cyclical,BorgWarner Inc.,5.16963,0.1275468457123623,0.46995460309384257,0.10630901107481516,2026-04-17
BWXT,235.78,1.02,21600258048,91611920,13.48,Industrials,"BWX Technologies, Inc.",4.61463,0.12103678951508567,0.05717194113402474,0.035984715766484654,2026-04-17
BYD,87.52,0.74,6607077888,75304423,34.157,Consumer Cyclical,Boyd Gaming Corporation,7.42234,0.0882215042695429,0.38930571426782606,0.08722836427888289,2026-04-17
CACI,527.16,0.0,11642735616,22085774,187.365,Technology,"CACI International, Inc.",28.34256,0.13319862425977047,0.35542343157077494,0.07321248547979758,2026-04-17
