date,ticker,label,category,icc,coverage_weight,n_holdings,n_matched,method,holding_source,status
2026-09-01,SPY,SPDR S&P 500 ETF Trust,Broad Market,0.08670213626090466,0.5103,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-09-01,IVV,iShares Core S&P 500 ETF,Broad Market,0.08844439880991455,0.5113,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-09-01,VOO,Vanguard S&P 500 ETF,Broad Market,0.08618702339899485,0.5138,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-09-01,VTI,Vanguard Total Stock Market ETF,Broad Market,0.08692820128291766,0.4626,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-09-01,QQQ,Invesco QQQ Trust,Growth / Nasdaq,0.08878294274207402,0.7006,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-09-01,DIA,SPDR Dow Jones Industrial Average ETF,Index,0.06794605854543695,0.9487,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-09-01,IWM,iShares Russell 2000 ETF,Small Cap,0.06065193101855841,0.06130000000000001,25,21,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-09-01,IJR,iShares Core S&P Small-Cap ETF,Small Cap,,0.0,0,0,Unavailable,stockanalysis_full_holdings,error: RuntimeError
2026-09-01,MDY,SPDR S&P MidCap 400 ETF Trust,Mid Cap,0.06156077845184123,0.1495,24,23,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-09-01,VUG,Vanguard Growth ETF,Style,0.08475300800607062,0.7728,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-09-01,VTV,Vanguard Value ETF,Style,0.0849461474314874,0.3833,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-09-01,IWF,iShares Russell 1000 Growth ETF,Style,0.10122604571824442,0.7339,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-09-01,IWD,iShares Russell 1000 Value ETF,Style,0.05917805072537184,0.4066,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-09-01,XLK,Technology Select Sector SPDR Fund,Sector,0.10488111112907011,0.8319999999999999,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-09-01,XLF,Financial Select Sector SPDR Fund,Sector,0.07066511786063306,0.7741000000000001,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-09-01,XLV,Health Care Select Sector SPDR Fund,Sector,0.08092196442312961,0.8479000000000001,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-09-01,XLY,Consumer Discretionary Select Sector SPDR Fund,Sector,0.05383272798129902,0.8981,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-09-01,XLP,Consumer Staples Select Sector SPDR Fund,Sector,0.06078375174254166,0.9286000000000001,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-09-01,XLE,Energy Select Sector SPDR Fund,Sector,0.06741426793043725,0.9978999999999999,24,21,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-09-01,XLI,Industrial Select Sector SPDR Fund,Sector,0.06306365385631224,0.6478,25,25,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
2026-09-01,XLB,Materials Select Sector SPDR Fund,Sector,0.08676414434240323,0.9974999999999999,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-09-01,XLU,Utilities Select Sector SPDR Fund,Sector,0.07462551211601291,0.9209,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-09-01,XLRE,Real Estate Select Sector SPDR Fund,Sector,0.045600920202978235,0.8876999999999999,25,23,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-09-01,XLC,Communication Services Select Sector SPDR Fund,Sector,0.07937173910564185,0.9891,24,23,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-09-01,SMH,VanEck Semiconductor ETF,Theme,0.12307732199705605,0.9990999999999999,25,25,ICC calculation,stockanalysis_full_holdings,ok_full_holdings
2026-09-01,XBI,SPDR S&P Biotech ETF,Theme,0.07048870451775512,0.1005,25,8,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings
