date,ticker,label,category,icc,coverage_weight,n_holdings,n_matched,method,holding_source,status
2026-09-01,SPY,SPDR S&P 500 ETF Trust,Broad Market,0.061208650810074726,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,IVV,iShares Core S&P 500 ETF,Broad Market,0.0648279654938022,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,VOO,Vanguard S&P 500 ETF,Broad Market,0.0819202045292586,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,VTI,Vanguard Total Stock Market ETF,Broad Market,0.09097763748311116,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,QQQ,Invesco QQQ Trust,Growth / Nasdaq,0.0470841226096001,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,DIA,SPDR Dow Jones Industrial Average ETF,Index,0.06794605854543694,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,IWM,iShares Russell 2000 ETF,Small Cap,0.06065193101855842,0.846685082872928,25,21,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,IJR,iShares Core S&P Small-Cap ETF,Small Cap,0.07747108604077739,0.96,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,MDY,SPDR S&P MidCap 400 ETF Trust,Mid Cap,0.061560778451841255,0.9166155732679337,25,23,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,VUG,Vanguard Growth ETF,Style,0.07155303275648586,0.9999999999999998,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,VTV,Vanguard Value ETF,Style,0.07685890123625928,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,IWF,iShares Russell 1000 Growth ETF,Style,0.06802504102384851,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,IWD,iShares Russell 1000 Value ETF,Style,0.07224758354158246,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,XLK,Technology Select Sector SPDR Fund,Sector,0.08461840146008578,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,XLF,Financial Select Sector SPDR Fund,Sector,0.07992979029081927,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,XLV,Health Care Select Sector SPDR Fund,Sector,0.07947480070934931,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,XLY,Consumer Discretionary Select Sector SPDR Fund,Sector,0.08175923469658072,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,XLP,Consumer Staples Select Sector SPDR Fund,Sector,0.06838603080076935,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,XLE,Energy Select Sector SPDR Fund,Sector,0.06223907922394844,0.975682009108193,23,21,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,XLI,Industrial Select Sector SPDR Fund,Sector,0.07976482765814646,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,XLB,Materials Select Sector SPDR Fund,Sector,0.12082977047137276,0.9999999999999999,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,XLU,Utilities Select Sector SPDR Fund,Sector,0.0746255121160129,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,XLRE,Real Estate Select Sector SPDR Fund,Sector,0.05429601272197166,0.9906071463154834,25,23,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,XLC,Communication Services Select Sector SPDR Fund,Sector,0.09821622503451102,0.8222600027047391,25,23,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,SMH,VanEck Semiconductor ETF,Theme,0.09956894163294766,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation
2026-09-01,XBI,SPDR S&P Biotech ETF,Theme,0.07048870451775512,0.35525925088019455,25,8,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate
