date,family,label,value,method,n_firms,yyyymm,year
2025-11-07,Basic Materials,Basic Materials,0.09578366132418399,ICC calculation,158.0,202511,2025
2025-11-07,Communication Services,Communication Services,0.06125243726209741,ICC calculation,158.0,202511,2025
2025-11-07,Consumer Cyclical,Consumer Cyclical,0.08166252441940412,ICC calculation,391.0,202511,2025
2025-11-07,Consumer Defensive,Consumer Defensive,0.0674075819156429,ICC calculation,156.0,202511,2025
2025-11-07,Energy,Energy,0.09751055132992383,ICC calculation,185.0,202511,2025
2025-11-07,Financial Services,Financial Services,0.08661425329669141,ICC calculation,624.0,202511,2025
2025-11-07,Healthcare,Healthcare,0.08250453365891995,ICC calculation,310.0,202511,2025
2025-11-07,Industrials,Industrials,0.06699419189259417,ICC calculation,433.0,202511,2025
2025-11-07,Real Estate,Real Estate,0.07033583129247728,ICC calculation,183.0,202511,2025
2025-11-07,Technology,Technology,0.06873373899714284,ICC calculation,486.0,202511,2025
2025-11-07,Utilities,Utilities,0.08035511768102527,ICC calculation,91.0,202511,2025
