date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2025-11-13,Technology,0.06933069419384301,0.08540314692875389,485.0,25914029817793.0
2025-11-13,Financial Services,0.08736195834217605,0.1191007676857693,625.0,13814238844962.0
2025-11-13,Communication Services,0.06257204466751791,0.12287247204352354,158.0,11185502287150.0
2025-11-13,Consumer Cyclical,0.08194905792640851,0.1119329892363742,391.0,9105386517850.0
2025-11-13,Healthcare,0.0796840064624349,0.08985513929421589,312.0,7741896952239.0
2025-11-13,Industrials,0.06755593990285122,0.09397197384902856,434.0,6399411630111.0
2025-11-13,Consumer Defensive,0.06709202213089575,0.10784420280775012,157.0,4135433034066.0
2025-11-13,Energy,0.0983370048466068,0.12566776918649708,185.0,3548947003866.0
2025-11-13,Basic Materials,0.09450981415785452,0.1185984151862353,158.0,2284790551436.0
2025-11-13,Utilities,0.08223715023879039,0.09119111154190353,90.0,1776629032320.0
2025-11-13,Real Estate,0.06773803255671537,0.09597733174933169,180.0,1604785267684.0
