date,family,label,value,method,n_firms,yyyymm,year
2025-11-11,Basic Materials,Basic Materials,0.09466040147732002,ICC calculation,159.0,202511,2025
2025-11-11,Communication Services,Communication Services,0.06077288424771227,ICC calculation,159.0,202511,2025
2025-11-11,Consumer Cyclical,Consumer Cyclical,0.08362949746609798,ICC calculation,391.0,202511,2025
2025-11-11,Consumer Defensive,Consumer Defensive,0.06694555546469257,ICC calculation,157.0,202511,2025
2025-11-11,Energy,Energy,0.09599495529872777,ICC calculation,186.0,202511,2025
2025-11-11,Financial Services,Financial Services,0.0857469956044617,ICC calculation,625.0,202511,2025
2025-11-11,Healthcare,Healthcare,0.0801328921399274,ICC calculation,310.0,202511,2025
2025-11-11,Industrials,Industrials,0.06659362053643764,ICC calculation,434.0,202511,2025
2025-11-11,Real Estate,Real Estate,0.06665956195633525,ICC calculation,181.0,202511,2025
2025-11-11,Technology,Technology,0.06814564631582806,ICC calculation,487.0,202511,2025
2025-11-11,Utilities,Utilities,0.07914452603577402,ICC calculation,89.0,202511,2025
