date,family,label,value,method,n_firms,yyyymm,year
2025-11-20,Basic Materials,Basic Materials,0.09688730266819769,ICC calculation,160.0,202511,2025
2025-11-20,Communication Services,Communication Services,0.06168305483371808,ICC calculation,159.0,202511,2025
2025-11-20,Consumer Cyclical,Consumer Cyclical,0.08299591508739934,ICC calculation,390.0,202511,2025
2025-11-20,Consumer Defensive,Consumer Defensive,0.06723281349407347,ICC calculation,157.0,202511,2025
2025-11-20,Energy,Energy,0.09826191086368269,ICC calculation,186.0,202511,2025
2025-11-20,Financial Services,Financial Services,0.08927144795705302,ICC calculation,632.0,202511,2025
2025-11-20,Healthcare,Healthcare,0.08046940389455824,ICC calculation,312.0,202511,2025
2025-11-20,Industrials,Industrials,0.06879546502666338,ICC calculation,433.0,202511,2025
2025-11-20,Real Estate,Real Estate,0.06566208731187466,ICC calculation,180.0,202511,2025
2025-11-20,Technology,Technology,0.0754994804361142,ICC calculation,487.0,202511,2025
2025-11-20,Utilities,Utilities,0.0821373834191286,ICC calculation,91.0,202511,2025
