date,family,label,value,method,n_firms,yyyymm,year
2025-11-03,Basic Materials,Basic Materials,0.09488167354944571,ICC calculation,158.0,202511,2025
2025-11-03,Communication Services,Communication Services,0.059834935996891644,ICC calculation,157.0,202511,2025
2025-11-03,Consumer Cyclical,Consumer Cyclical,0.0803741074756109,ICC calculation,394.0,202511,2025
2025-11-03,Consumer Defensive,Consumer Defensive,0.06815881999982071,ICC calculation,155.0,202511,2025
2025-11-03,Energy,Energy,0.09995689347686995,ICC calculation,187.0,202511,2025
2025-11-03,Financial Services,Financial Services,0.08723692011221193,ICC calculation,624.0,202511,2025
2025-11-03,Healthcare,Healthcare,0.08320248030855198,ICC calculation,308.0,202511,2025
2025-11-03,Industrials,Industrials,0.06608522579569129,ICC calculation,433.0,202511,2025
2025-11-03,Real Estate,Real Estate,0.07359692975248194,ICC calculation,182.0,202511,2025
2025-11-03,Technology,Technology,0.06647921629884043,ICC calculation,488.0,202511,2025
2025-11-03,Utilities,Utilities,0.08328840015791493,ICC calculation,91.0,202511,2025
