date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2025-11-11,Technology,0.06814564631582806,0.08386454485466545,487.0,26586635919483.0
2025-11-11,Financial Services,0.0857469956044617,0.1180554644632251,625.0,13845265240571.0
2025-11-11,Communication Services,0.06077288424771227,0.11858894102068106,159.0,11587139296389.0
2025-11-11,Consumer Cyclical,0.08362949746609798,0.11224689680219047,391.0,9390777331588.0
2025-11-11,Healthcare,0.0801328921399274,0.088938290548903,310.0,7670325465297.0
2025-11-11,Industrials,0.06659362053643764,0.09315236741596812,434.0,6511828907637.0
2025-11-11,Consumer Defensive,0.06694555546469257,0.10909812368282176,157.0,4151562911216.0
2025-11-11,Energy,0.09599495529872777,0.12096429121155933,186.0,3575899617736.0
2025-11-11,Basic Materials,0.09466040147732002,0.11911962414986517,159.0,2285478164584.0
2025-11-11,Utilities,0.07914452603577402,0.09035368954369359,89.0,1767708341184.0
2025-11-11,Real Estate,0.06665956195633525,0.09339350707485118,181.0,1648357341492.0
