date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2025-11-14,Technology,0.06971114809698047,0.08608090457320831,485.0,26093221333021.0
2025-11-14,Financial Services,0.08743007046393636,0.11942209692943068,625.0,13764812198457.0
2025-11-14,Communication Services,0.06285015684550305,0.12431475698366552,158.0,11121311603275.0
2025-11-14,Consumer Cyclical,0.08227445829917132,0.11442212006336773,391.0,9042665132920.0
2025-11-14,Healthcare,0.08013126434222535,0.09021133011236628,312.0,7712512423647.0
2025-11-14,Industrials,0.06756352773733176,0.09492060018367572,435.0,6400108765959.0
2025-11-14,Consumer Defensive,0.0672276802123915,0.1079592873431812,156.0,4134500179586.0
2025-11-14,Energy,0.0971453748658413,0.12289171466555712,186.0,3590623855834.0
2025-11-14,Basic Materials,0.09546918155538495,0.11910777582010063,158.0,2278726339092.0
2025-11-14,Utilities,0.08250861435560843,0.09148121417433668,90.0,1778772803648.0
2025-11-14,Real Estate,0.06803055849250894,0.09568776804217703,180.0,1608993527402.0
