date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2025-11-27,Technology,0.07374029168232442,0.08491595406937026,486.0,25819723333915.0
2025-11-27,Financial Services,0.08719129283765974,0.11839059579982056,629.0,13967362019460.0
2025-11-27,Communication Services,0.05855676808696982,0.12325266142509535,160.0,12223180795505.0
2025-11-27,Consumer Cyclical,0.08125768692076404,0.1087930329319507,390.0,9180685289426.0
2025-11-27,Healthcare,0.07800975751295569,0.08706768965378082,314.0,8027224284662.0
2025-11-27,Industrials,0.06831423494113471,0.09350010292060165,434.0,6526034260356.0
2025-11-27,Consumer Defensive,0.06619196334627817,0.1088455540482287,158.0,4219045955135.0
2025-11-27,Energy,0.09815596400964959,0.12275195926118126,185.0,3509985838782.0
2025-11-27,Basic Materials,0.09494891798695264,0.11626641096671327,159.0,2360878874612.0
2025-11-27,Utilities,0.08111119076318776,0.08824514717802857,92.0,1800769811372.0
2025-11-27,Real Estate,0.0641988939177457,0.09201409759106173,180.0,1636327128172.0
