date,family,label,value,method,n_firms,yyyymm,year
2025-11-01,Basic Materials,Basic Materials,0.09407933567263825,ICC calculation,158.0,202511,2025
2025-11-01,Communication Services,Communication Services,0.06066222850007688,ICC calculation,157.0,202511,2025
2025-11-01,Consumer Cyclical,Consumer Cyclical,0.0820009186993626,ICC calculation,394.0,202511,2025
2025-11-01,Consumer Defensive,Consumer Defensive,0.06812435125997682,ICC calculation,155.0,202511,2025
2025-11-01,Energy,Energy,0.09994834556905308,ICC calculation,186.0,202511,2025
2025-11-01,Financial Services,Financial Services,0.08461067183216653,ICC calculation,623.0,202511,2025
2025-11-01,Healthcare,Healthcare,0.08263648660258285,ICC calculation,308.0,202511,2025
2025-11-01,Industrials,Industrials,0.06585117481597783,ICC calculation,434.0,202511,2025
2025-11-01,Real Estate,Real Estate,0.07019930633780548,ICC calculation,183.0,202511,2025
2025-11-01,Technology,Technology,0.0662699316460531,ICC calculation,489.0,202511,2025
2025-11-01,Utilities,Utilities,0.08303810114408884,ICC calculation,91.0,202511,2025
