date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2025-11-06,Technology,0.0685034499673539,0.0850994226886587,486.0,26239727176494.0
2025-11-06,Financial Services,0.0870540361250103,0.12008241365635464,624.0,13637804894722.0
2025-11-06,Communication Services,0.060287839210267646,0.12077299350882156,158.0,11349015063161.0
2025-11-06,Consumer Cyclical,0.08177010395952387,0.11321220195950282,393.0,9256127364083.0
2025-11-06,Healthcare,0.08277966199293224,0.09091157308712691,310.0,7435666889789.0
2025-11-06,Industrials,0.06707708016756135,0.0935566670088342,434.0,6453600059728.0
2025-11-06,Consumer Defensive,0.0681161042619353,0.1115409822205354,156.0,4061127280671.0
2025-11-06,Energy,0.09849383736000437,0.12315957003969376,187.0,3441905539016.0
2025-11-06,Basic Materials,0.09652361901514844,0.1215874164587499,159.0,2206514017978.0
2025-11-06,Utilities,0.08348576648746214,0.09511785792587844,91.0,1792237841360.0
2025-11-06,Real Estate,0.0698095142107726,0.09603087765327273,183.0,1597562152622.0
