date,family,label,value,method,n_firms,yyyymm,year
2025-11-17,Basic Materials,Basic Materials,0.09659896437013189,ICC calculation,159.0,202511,2025
2025-11-17,Communication Services,Communication Services,0.06211916895420724,ICC calculation,159.0,202511,2025
2025-11-17,Consumer Cyclical,Consumer Cyclical,0.08206300620679818,ICC calculation,392.0,202511,2025
2025-11-17,Consumer Defensive,Consumer Defensive,0.06764888077520115,ICC calculation,156.0,202511,2025
2025-11-17,Energy,Energy,0.09819093749092413,ICC calculation,186.0,202511,2025
2025-11-17,Financial Services,Financial Services,0.08880277583924932,ICC calculation,630.0,202511,2025
2025-11-17,Healthcare,Healthcare,0.08035971822714577,ICC calculation,312.0,202511,2025
2025-11-17,Industrials,Industrials,0.06809809812016913,ICC calculation,434.0,202511,2025
2025-11-17,Real Estate,Real Estate,0.06732807721951033,ICC calculation,180.0,202511,2025
2025-11-17,Technology,Technology,0.07068604362594641,ICC calculation,486.0,202511,2025
2025-11-17,Utilities,Utilities,0.07917928558780425,ICC calculation,90.0,202511,2025
