date,family,label,value,method,n_firms,yyyymm,year
2025-11-26,Basic Materials,Basic Materials,0.09488402944989435,ICC calculation,159.0,202511,2025
2025-11-26,Communication Services,Communication Services,0.05851585743946188,ICC calculation,160.0,202511,2025
2025-11-26,Consumer Cyclical,Consumer Cyclical,0.08144601909589536,ICC calculation,390.0,202511,2025
2025-11-26,Consumer Defensive,Consumer Defensive,0.06618964106083432,ICC calculation,158.0,202511,2025
2025-11-26,Energy,Energy,0.09830132434479516,ICC calculation,185.0,202511,2025
2025-11-26,Financial Services,Financial Services,0.08717470928163056,ICC calculation,629.0,202511,2025
2025-11-26,Healthcare,Healthcare,0.07800015635436013,ICC calculation,314.0,202511,2025
2025-11-26,Industrials,Industrials,0.06823211127639692,ICC calculation,434.0,202511,2025
2025-11-26,Real Estate,Real Estate,0.06418111997896729,ICC calculation,180.0,202511,2025
2025-11-26,Technology,Technology,0.07380624825309433,ICC calculation,487.0,202511,2025
2025-11-26,Utilities,Utilities,0.08112483619187787,ICC calculation,92.0,202511,2025
