date,family,label,value,method,n_firms,yyyymm,year
2025-11-04,Basic Materials,Basic Materials,0.09607770683257812,ICC calculation,158.0,202511,2025
2025-11-04,Communication Services,Communication Services,0.06082213713601041,ICC calculation,157.0,202511,2025
2025-11-04,Consumer Cyclical,Consumer Cyclical,0.08123560620324367,ICC calculation,393.0,202511,2025
2025-11-04,Consumer Defensive,Consumer Defensive,0.06783554386455451,ICC calculation,155.0,202511,2025
2025-11-04,Energy,Energy,0.09973331296837741,ICC calculation,187.0,202511,2025
2025-11-04,Financial Services,Financial Services,0.08715870510657292,ICC calculation,624.0,202511,2025
2025-11-04,Healthcare,Healthcare,0.08265185466716567,ICC calculation,308.0,202511,2025
2025-11-04,Industrials,Industrials,0.06675625316909065,ICC calculation,432.0,202511,2025
2025-11-04,Real Estate,Real Estate,0.0701920642217408,ICC calculation,181.0,202511,2025
2025-11-04,Technology,Technology,0.06749762768608111,ICC calculation,488.0,202511,2025
2025-11-04,Utilities,Utilities,0.0830708465817402,ICC calculation,91.0,202511,2025
