family,label,date,value,method,source,n_items,coverage_weight,status
growth_icc,Growth ICC,2026-05-01,0.08218230581514753,ICC calculation,Constituent ICC aggregation,2563,,available
ivp_bm,IVP (B/M),2026-05-01,0.037318562154519605,ICC calculation,Constituent ICC aggregation,2563,,available
value_icc,Value ICC,2026-05-01,0.11950086796966713,ICC calculation,Constituent ICC aggregation,2563,,available
