date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-04-27,Basic Materials,0.08047626093426209,0.10830221206101523,167,ICC calculation,data/202604/icc_live_usall_2026_0427_r1.csv
2026-04-27,Communication Services,0.06724250049282307,0.13461015272226368,119,ICC calculation,data/202604/icc_live_usall_2026_0427_r1.csv
2026-04-27,Consumer Cyclical,0.093983096078204,0.11668846892614612,333,ICC calculation,data/202604/icc_live_usall_2026_0427_r1.csv
2026-04-27,Consumer Defensive,0.07269494698163473,0.10599117805345797,137,ICC calculation,data/202604/icc_live_usall_2026_0427_r1.csv
2026-04-27,Energy,0.08091740752862454,0.10799557383231226,186,ICC calculation,data/202604/icc_live_usall_2026_0427_r1.csv
2026-04-27,Financial Services,0.09141246896625692,0.11894483027350079,510,ICC calculation,data/202604/icc_live_usall_2026_0427_r1.csv
2026-04-27,Healthcare,0.09193419639836524,0.0980783808996934,256,ICC calculation,data/202604/icc_live_usall_2026_0427_r1.csv
2026-04-27,Industrials,0.06715033171356563,0.08851785269216153,382,ICC calculation,data/202604/icc_live_usall_2026_0427_r1.csv
2026-04-27,Real Estate,0.055735782356515655,0.08876341468264691,164,ICC calculation,data/202604/icc_live_usall_2026_0427_r1.csv
2026-04-27,Technology,0.08133447596057938,0.0947494527186278,377,ICC calculation,data/202604/icc_live_usall_2026_0427_r1.csv
2026-04-27,Unknown,0.11882885837360932,0.12213440852344926,2,ICC calculation,data/202604/icc_live_usall_2026_0427_r1.csv
2026-04-27,Utilities,0.07406516323122436,0.08227920303796354,80,ICC calculation,data/202604/icc_live_usall_2026_0427_r1.csv
