date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-04-09,Basic Materials,0.0803402320116428,0.1100575687253274,166,ICC calculation,data/202604/icc_live_usall_2026_0409_r1.csv
2026-04-09,Communication Services,0.07201823784500161,0.12616219078579224,124,ICC calculation,data/202604/icc_live_usall_2026_0409_r1.csv
2026-04-09,Consumer Cyclical,0.09632522281004376,0.1180235681485803,334,ICC calculation,data/202604/icc_live_usall_2026_0409_r1.csv
2026-04-09,Consumer Defensive,0.07305884050587713,0.10875680640568759,135,ICC calculation,data/202604/icc_live_usall_2026_0409_r1.csv
2026-04-09,Energy,0.08269177318088769,0.1076475532524746,186,ICC calculation,data/202604/icc_live_usall_2026_0409_r1.csv
2026-04-09,Financial Services,0.09094280566827123,0.12088502938091386,515,ICC calculation,data/202604/icc_live_usall_2026_0409_r1.csv
2026-04-09,Healthcare,0.09317810006362161,0.10119710341389351,259,ICC calculation,data/202604/icc_live_usall_2026_0409_r1.csv
2026-04-09,Industrials,0.06957769110251022,0.09090481157232752,386,ICC calculation,data/202604/icc_live_usall_2026_0409_r1.csv
2026-04-09,Real Estate,0.058878680418222445,0.0936525853883089,164,ICC calculation,data/202604/icc_live_usall_2026_0409_r1.csv
2026-04-09,Technology,0.08252171469775231,0.10010877557835317,375,ICC calculation,data/202604/icc_live_usall_2026_0409_r1.csv
2026-04-09,Unknown,0.1246581460841963,0.1275449778053247,2,ICC calculation,data/202604/icc_live_usall_2026_0409_r1.csv
2026-04-09,Utilities,0.07678765072044318,0.08510788126331137,80,ICC calculation,data/202604/icc_live_usall_2026_0409_r1.csv
