date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-04-24,Basic Materials,0.08135368756399501,0.10955226419740614,167,ICC calculation,data/202604/icc_live_usall_2026_0424_r1.csv
2026-04-24,Communication Services,0.06775597503354483,0.1332445501197427,124,ICC calculation,data/202604/icc_live_usall_2026_0424_r1.csv
2026-04-24,Consumer Cyclical,0.09360175421316971,0.11718469117688349,334,ICC calculation,data/202604/icc_live_usall_2026_0424_r1.csv
2026-04-24,Consumer Defensive,0.07174542062137713,0.10684981862057674,136,ICC calculation,data/202604/icc_live_usall_2026_0424_r1.csv
2026-04-24,Energy,0.08125835560903406,0.10876392537899217,187,ICC calculation,data/202604/icc_live_usall_2026_0424_r1.csv
2026-04-24,Financial Services,0.09028216820517886,0.11811179320477333,514,ICC calculation,data/202604/icc_live_usall_2026_0424_r1.csv
2026-04-24,Healthcare,0.0953899253762485,0.09871472291981453,256,ICC calculation,data/202604/icc_live_usall_2026_0424_r1.csv
2026-04-24,Industrials,0.06653026104393224,0.08829696592920365,383,ICC calculation,data/202604/icc_live_usall_2026_0424_r1.csv
2026-04-24,Real Estate,0.05605377807979591,0.09067328250495972,164,ICC calculation,data/202604/icc_live_usall_2026_0424_r1.csv
2026-04-24,Technology,0.08042382728638314,0.09459983753362305,377,ICC calculation,data/202604/icc_live_usall_2026_0424_r1.csv
2026-04-24,Unknown,0.11928477633242883,0.1217122686152327,2,ICC calculation,data/202604/icc_live_usall_2026_0424_r1.csv
2026-04-24,Utilities,0.07433771356971133,0.08055763011422197,80,ICC calculation,data/202604/icc_live_usall_2026_0424_r1.csv
