date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-04-16,Basic Materials,0.08146835236434928,0.10929233591814967,167,ICC calculation,data/202604/icc_live_usall_2026_0416_r1.csv
2026-04-16,Communication Services,0.06914275757751538,0.12920599211036793,124,ICC calculation,data/202604/icc_live_usall_2026_0416_r1.csv
2026-04-16,Consumer Cyclical,0.09489073738816745,0.11870799989802247,334,ICC calculation,data/202604/icc_live_usall_2026_0416_r1.csv
2026-04-16,Consumer Defensive,0.07434008356070375,0.10814199103026344,135,ICC calculation,data/202604/icc_live_usall_2026_0416_r1.csv
2026-04-16,Energy,0.08199122121092564,0.10871310199622293,187,ICC calculation,data/202604/icc_live_usall_2026_0416_r1.csv
2026-04-16,Financial Services,0.08969589658682242,0.11981261711876963,515,ICC calculation,data/202604/icc_live_usall_2026_0416_r1.csv
2026-04-16,Healthcare,0.0944102029204048,0.09897371397264591,257,ICC calculation,data/202604/icc_live_usall_2026_0416_r1.csv
2026-04-16,Industrials,0.0700104042007966,0.0901783090557669,383,ICC calculation,data/202604/icc_live_usall_2026_0416_r1.csv
2026-04-16,Real Estate,0.05828893776082633,0.0927869260196421,164,ICC calculation,data/202604/icc_live_usall_2026_0416_r1.csv
2026-04-16,Technology,0.08157802446736395,0.09648115072180409,376,ICC calculation,data/202604/icc_live_usall_2026_0416_r1.csv
2026-04-16,Unknown,0.1175879617369733,0.1208908948575643,2,ICC calculation,data/202604/icc_live_usall_2026_0416_r1.csv
2026-04-16,Utilities,0.0772369067138059,0.08565602848863145,80,ICC calculation,data/202604/icc_live_usall_2026_0416_r1.csv
