date,family,value,method,n_firms,source_file,label,yyyymm,year
2026-04-03,all_market,0.08406764350186137,ICC calculation,2724,data/202604/icc_live_usall_2026_0403_r1.csv,all_market,202604,2026
2026-04-03,sp500,0.07840426934784,ICC calculation,500,data/202604/icc_live_sp500_2026_0403_r1.csv,sp500,202604,2026
