date,family,value,method,n_firms,source_file,label,yyyymm,year
2026-04-06,all_market,0.08384452822437223,ICC calculation,2726,data/202604/icc_live_usall_2026_0406_r1.csv,all_market,202604,2026
2026-04-06,sp500,0.07820711667158994,ICC calculation,500,data/202604/icc_live_sp500_2026_0406_r1.csv,sp500,202604,2026
