ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,icc_method,ICC,bm,date
AA,46.95,0.4,12390548480.0,263909445.0,27.926,Basic Materials,Alcoa Corporation,6.5199,0.01,forecast_icc,0.0825585105587362,0.5948029801074634,2026-09-14
AAL,13.1,0.0,8671806464.0,661969951.0,-6.001,Industrials,"American Airlines Group, Inc.",2.24512,0.01,forecast_icc,0.09172191164294297,,2026-09-14
AAON,75.54,0.4,6228548096.0,82453639.0,12.255,Industrials,"AAON, Inc.",2.368,0.4898648648648649,forecast_icc,0.1252125556545075,0.16223192473923861,2026-09-14
ACI,12.72,0.68,6173343232.0,485325683.0,3.3,Consumer Defensive,"Albertsons Companies, Inc.",1.79259,0.03179756664937328,forecast_icc,0.1125058560452136,0.2594339393925343,2026-09-14
ACM,64.6,1.24,8313788928.0,128696425.0,17.042,Industrials,AECOM,4.00115,0.5983929620234183,forecast_icc,0.21741556855420086,0.26380805356548986,2026-09-14
ADC,70.78,3.2,8828172288.0,124379310.0,51.09,Real Estate,Agree Realty Corporation,1.91786,0.01,forecast_icc,0.02957547847308744,0.7198023260757641,2026-09-14
AEIS,254.35,0.4,10186829824.0,40050442.0,36.403,Industrials,"Advanced Energy Industries, Inc",11.2445,0.35085864200275685,forecast_icc,0.11327986478400434,0.14312168410736376,2026-09-14
AFG,143.7,3.52,11915813888.0,82921466.0,58.143,Financial Services,"American Financial Group, Inc.",12.38714,0.01,forecast_icc,0.06444767465220902,0.4046138050623102,2026-09-14
AGCO,122.3,1.2,8564880384.0,70031729.0,58.292,Industrials,AGCO Corporation,5.62441,0.2992278301190703,forecast_icc,0.10970773268811584,0.4766312387145651,2026-09-14
AHR,53.4,1.0,11641134080.0,217998775.0,18.977,Real Estate,"American Healthcare REIT, Inc.",0.60433,0.6381778167557459,forecast_icc,0.10433944984647303,0.3553745472515853,2026-09-14
AIT,319.21,2.04,11725827072.0,36733895.0,49.249,Industrials,Applied Industrial Technologies,12.0325,0.0992844379804696,forecast_icc,0.0529404954037872,0.1542840077502893,2026-09-14
ALGM,33.85,0.0,6309708800.0,186402046.0,5.175,Technology,"Allegro MicroSystems, Inc.",1.01791,0.45020679627864935,forecast_icc,0.10936885037057717,0.15288036558042106,2026-09-14
ALK,40.71,0.0,4543363072.0,111603120.0,32.895,Industrials,"Alaska Air Group, Inc.",4.92997,0.04,forecast_icc,0.08673881696886221,0.808032414363912,2026-09-14
ALLY,41.94,1.2,12758133760.0,304199693.0,44.378,Financial Services,Ally Financial Inc.,5.24672,0.22578296535740416,forecast_icc,0.1683358643311862,1.0581307760135916,2026-09-14
ALSN,123.49,1.16,10197562368.0,82578038.0,23.94,Consumer Cyclical,"Allison Transmission Holdings, ",9.97304,0.13281908024032818,forecast_icc,0.09841621817045987,0.19386184250498717,2026-09-14
ALV,118.5,3.48,8678609920.0,73237217.0,33.999,Consumer Cyclical,"Autoliv, Inc.",10.231,0.15321767178183943,forecast_icc,0.11882409951208717,0.28691140214111616,2026-09-14
AM,21.62,0.9,10262452224.0,474674000.0,4.098,Energy,Antero Midstream Corporation,1.38526,0.1635938379798738,forecast_icc,0.1119512727008184,0.1895467096500463,2026-09-14
AMG,349.98,0.04,9050459136.0,25859933.0,116.846,Financial Services,"Affiliated Managers Group, Inc.",36.98459,0.01,forecast_icc,0.06642242597799697,0.33386480021757875,2026-09-14
AMH,31.63,1.32,12966780928.0,359179944.0,18.919,Real Estate,American Homes 4 Rent,0.82335,0.01,forecast_icc,0.028586281490412202,0.5240564638415707,2026-09-14
AMKR,47.12,0.33,11707080704.0,248452472.0,18.753,Technology,"Amkor Technology, Inc.",2.57216,0.09104799079372983,forecast_icc,0.06613665653197967,0.397983863374587,2026-09-14
AN,205.59,0.0,6796971008.0,33060806.0,68.193,Consumer Cyclical,"AutoNation, Inc.",21.85162,0.13418730510598298,forecast_icc,0.1111302459245408,0.33169415330806135,2026-09-14
ANF,140.62,0.0,5967121920.0,42434377.0,31.921,Consumer Cyclical,Abercrombie & Fitch Company,13.54227,0.01,forecast_icc,0.0622105464787209,0.22700185556406396,2026-09-14
APG,37.12,0.0,16041789440.0,432160297.0,8.454,Industrials,APi Group Corporation,0.96961,0.75,forecast_icc,0.1583084395322253,0.22774785596724553,2026-09-14
APPF,221.87,0.0,7857967616.0,24087367.0,14.856,Technology,"AppFolio, Inc.",6.89775,0.22231162335544208,forecast_icc,0.06714300679357865,0.045538737449538506,2026-09-14
AR,38.1,0.0,11713425408.0,307439000.0,26.958,Energy,Antero Resources Corporation,4.3029,0.01,forecast_icc,0.0695111310501505,0.7075590848377731,2026-09-14
ARMK,58.53,0.48,15429972992.0,263625044.0,12.878,Industrials,Aramark,2.27677,0.23656320137738995,forecast_icc,0.08505909178426221,0.2200239312403328,2026-09-14
ARW,213.85,0.0,10886125568.0,50905423.0,137.424,Technology,"Arrow Electronics, Inc.",21.635,0.10584700716431694,forecast_icc,0.09925026749133947,0.6426186072036314,2026-09-14
ASB,29.94,0.96,5654158848.0,188849659.0,29.215,Financial Services,Associated Banc-Corp,2.942,0.13038749150237927,forecast_icc,0.12056165547401665,0.9757848932094595,2026-09-14
ASH,69.67,1.68,3190423808.0,45793370.0,40.836,Basic Materials,Ashland Inc.,3.52781,0.21905091260583753,forecast_icc,0.10436829325275443,0.5861346861288217,2026-09-14
ATI,188.15,0.0,25620457472.0,136170383.0,13.782,Industrials,ATI Inc.,5.11692,0.24545429672537367,forecast_icc,0.06559693171396919,0.07325006669209563,2026-09-14
ATR,124.91,1.92,7941918720.0,63581129.0,41.325,Healthcare,"AptarGroup, Inc.",5.51714,0.14500266442395882,forecast_icc,0.07360540906009488,0.330838207813464,2026-09-14
AVAV,153.4,0.0,7795895808.0,50820702.0,86.819,Industrials,"AeroVironment, Inc.",3.25663,0.3701402984066351,forecast_icc,0.07610892791592472,0.5659647891150984,2026-09-14
AVNT,41.16,1.1,3775176704.0,91719550.0,26.569,Basic Materials,Avient Corporation,3.19982,0.0922520641786102,forecast_icc,0.0916088930753548,0.6455053405494844,2026-09-14
AVT,92.34,1.48,7578618368.0,82072979.0,61.189,Technology,"Avnet, Inc.",10.5725,0.04484937337432027,forecast_icc,0.09122284832139119,0.6626489510589115,2026-09-14
AVTR,15.16,0.0,10253599744.0,676358840.0,8.323,Healthcare,"Avantor, Inc.",0.81315,0.08404353440324663,forecast_icc,0.06117863165160864,0.5490105685677914,2026-09-14
AXTA,33.67,0.0,7206052864.0,214019997.0,11.785,Basic Materials,Axalta Coating Systems Ltd.,2.6549,0.08169422577121543,forecast_icc,0.07827204368008245,0.3500148711433322,2026-09-14
AYI,309.04,0.77,9251281920.0,29935547.0,95.368,Industrials,Acuity Inc.,19.83232,0.09379840583451671,forecast_icc,0.07255697765859692,0.30859434086903276,2026-09-14
BAH,79.11,2.36,9515744256.0,120284973.0,9.993,Industrials,Booz Allen Hamilton Holding Cor,6.40948,0.048916604779170925,forecast_icc,0.08002773438546151,0.12631778480501862,2026-09-14
BBWI,17.91,0.8,3611467520.0,201645313.0,-5.228,Consumer Cyclical,"Bath & Body Works, Inc.",2.7103,0.02841751835590145,forecast_icc,0.1112619505877096,,2026-09-14
BC,70.14,1.76,4544891392.0,64797428.0,25.889,Consumer Cyclical,Brunswick Corporation,4.55848,0.1879508081641248,forecast_icc,0.11025475123254103,0.36910466473298725,2026-09-14
BCO,109.28,1.02,4500262912.0,41181028.0,7.536,Industrials,Brinks Company (The),9.19667,0.12576943611111413,forecast_icc,0.09864892958624605,0.06896046588310971,2026-09-14
BDC,113.41,0.2,4431857664.0,39078191.0,35.523,Technology,Belden Inc,8.64398,0.16221347110937323,forecast_icc,0.09985628819729697,0.3132263452793506,2026-09-14
BHF,50.0,0.0,2875578112.0,57511563.0,113.897,Financial Services,"Brighthouse Financial, Inc.",18.4075,0.09411924487301371,forecast_icc,0.1942062648218964,2.2779400301023713,2026-09-14
BILL,49.67,0.0,4235697664.0,85276782.0,38.35,Technology,"BILL Holdings, Inc.",3.73556,0.16399950743663605,forecast_icc,0.09872835858503393,0.7720958503472641,2026-09-14
BIO,368.55,0.0,9854354432.0,21677137.0,268.303,Healthcare,"Bio-Rad Laboratories, Inc.",9.48306,0.05746035562360685,forecast_icc,0.03252343739613568,0.5902000916087001,2026-09-14
BJ,95.31,0.0,12039052288.0,126314692.0,17.378,Consumer Defensive,"BJ's Wholesale Club Holdings, I",4.71021,0.0666106182102284,forecast_icc,0.053616993807951485,0.18233135508215845,2026-09-14
BKH,70.62,2.81,5384997376.0,76253141.0,51.712,Utilities,Black Hills Corporation,4.338,0.06316274781005071,forecast_icc,0.07611265042389859,0.7322570749924912,2026-09-14
BMRN,66.41,0.0,12855234560.0,193573759.0,32.664,Healthcare,BioMarin Pharmaceutical Inc.,5.02314,0.30214766062662,forecast_icc,0.13579484012322618,0.4918535896381186,2026-09-14
BRKR,52.66,0.2,8023241216.0,152359316.0,15.631,Healthcare,Bruker Corporation,2.12238,0.12588226425051108,forecast_icc,0.060360278492304284,0.29682872598255433,2026-09-14
BROS,44.05,0.0,7726212608.0,137940798.0,5.785,Consumer Cyclical,Dutch Bros Inc.,0.97708,0.34553977156425275,forecast_icc,0.07398001591024361,0.10328314232561177,2026-09-14
BRX,28.57,1.23,8767342592.0,306872316.0,9.847,Real Estate,Brixmor Property Group Inc.,0.97811,0.02307511425095332,forecast_icc,0.03967909767183689,0.34466221251685747,2026-09-14
BSY,31.7,0.28,9576344576.0,290577762.0,3.878,Technology,"Bentley Systems, Incorporated",1.39151,0.12970082859627308,forecast_icc,0.0668110233952407,0.11767126298484605,2026-09-14
BTSG,60.3,0.0,11931213824.0,197864241.0,9.943,Healthcare,"BrightSpring Health Services, I",1.8194,0.2521875343519844,forecast_icc,0.07143607232981736,0.16489220437115854,2026-09-14
BURL,232.24,0.0,14588200960.0,62815195.0,31.875,Consumer Cyclical,"Burlington Stores, Inc.",11.79233,0.1541603737344528,forecast_icc,0.07542553461943935,0.1372502576647395,2026-09-14
BWA,63.95,0.68,13024463872.0,203666354.0,27.599,Consumer Cyclical,BorgWarner Inc.,5.22046,0.1376085632300601,forecast_icc,0.1010296708517936,0.4315715225814402,2026-09-14
BWXT,148.53,1.06,13608612864.0,91621980.0,14.565,Industrials,"BWX Technologies, Inc.",4.73923,0.11121848907944965,forecast_icc,0.04965929084217302,0.09806099652009323,2026-09-14
BYD,77.15,0.8,5605365248.0,72655414.0,34.2,Consumer Cyclical,Boyd Gaming Corporation,7.10265,0.09330179580860665,forecast_icc,0.0941028900638835,0.44329228317219554,2026-09-14
CACI,637.16,0.0,14080977920.0,22099597.0,201.941,Technology,"CACI International, Inc.",33.63744,0.12019226195572563,forecast_icc,0.06925633396954095,0.3169392596971703,2026-09-14
CAR,118.7,0.0,4193166592.0,35325754.0,-95.977,Industrials,"Avis Budget Group, Inc.",1.2994,0.75,forecast_icc,0.10184983355935923,,2026-09-14
CART,49.48,0.0,11454622720.0,231500067.0,9.964,Consumer Cyclical,Maplebear Inc.,2.31168,0.25976346207087486,forecast_icc,0.09511125144892307,0.20137430310651036,2026-09-14
CAVA,54.89,0.0,6411492352.0,116806198.0,7.202,Consumer Cyclical,"CAVA Group, Inc.",0.54599,0.35489660982801885,forecast_icc,0.044109163760033876,0.13120786734364337,2026-09-14
CBSH,58.65,1.1,8412297216.0,143432178.0,30.23,Financial Services,"Commerce Bancshares, Inc.",4.30444,0.06448225553149767,forecast_icc,0.07637794632395523,0.5154305214862253,2026-09-14
CBT,80.76,1.85,4169720320.0,51631007.0,31.086,Basic Materials,Cabot Corporation,6.36062,0.0984620996066421,forecast_icc,0.09260524766712896,0.38491825840300004,2026-09-14
CCK,112.37,1.31,12221419520.0,108760511.0,26.667,Consumer Cyclical,"Crown Holdings, Inc.",8.40305,0.07657576713217207,forecast_icc,0.07841085175720852,0.2373142123213033,2026-09-14
CDE,19.88,0.04,20435347456.0,1027934998.0,10.121,Basic Materials,"Coeur Mining, Inc.",1.2425,0.6581971830985915,forecast_icc,0.21260685682781194,0.5091046353461132,2026-09-14
CDP,34.92,1.28,4045288192.0,113410458.0,13.538,Real Estate,COPT Defense Properties,1.44545,0.010066069390155308,forecast_icc,0.04127058545625581,0.379540519125516,2026-09-14
CELH,28.45,0.0,7198846976.0,253035047.0,4.735,Consumer Defensive,"Celsius Holdings, Inc.",1.44173,0.21109361669660753,forecast_icc,0.08849085870143228,0.16643234000380563,2026-09-14
CFR,163.39,4.12,10154489856.0,62148785.0,72.04,Financial Services,"Cullen/Frost Bankers, Inc.",10.99377,0.06851334892398153,forecast_icc,0.07606684624180893,0.44090826175325304,2026-09-14
CG,41.82,1.4,14901837824.0,356332798.0,14.834,Financial Services,The Carlyle Group Inc.,3.67282,0.39135323811131495,forecast_icc,0.19937266826711858,0.3547106597160079,2026-09-14
CGNX,59.9,0.34,10076608512.0,168223842.0,9.687,Technology,Cognex Corporation,1.69166,0.19657614414244007,forecast_icc,0.06098145176714771,0.16171952651662172,2026-09-14
CHDN,83.6,0.44,5826939904.0,69700243.0,19.157,Consumer Cyclical,"Churchill Downs, Incorporated",6.91927,0.07019671150280304,forecast_icc,0.07911502768156364,0.22915073385850385,2026-09-14
CHE,514.29,2.8,6721750016.0,13069961.0,63.811,Healthcare,Chemed Corp,25.5225,0.07846018219218331,forecast_icc,0.05840971994179989,0.12407591466296507,2026-09-14
CHH,96.54,1.15,4392134656.0,45495493.0,3.175,Consumer Cyclical,"Choice Hotels International, In",7.00974,0.07533374989657249,forecast_icc,0.07668694423296107,0.032887923888597646,2026-09-14
CHRD,151.22,5.2,8271412224.0,54697872.0,151.408,Energy,Chord Energy Corporation,20.06853,0.01,forecast_icc,0.08886151476105864,1.001243219355718,2026-09-14
CHWY,21.35,0.0,8581147136.0,225449020.0,0.923,Consumer Cyclical,"Chewy, Inc.",1.54007,0.21321108780769693,forecast_icc,0.10931299479620848,0.02424960697702224,2026-09-14
CLF,11.65,0.0,6646791168.0,570540047.0,9.822,Basic Materials,Cleveland-Cliffs Inc.,0.68345,0.04,forecast_icc,0.05313788223878124,0.8430901768981227,2026-09-14
CLH,322.99,0.0,17049752576.0,52787248.0,55.472,Industrials,"Clean Harbors, Inc.",9.79327,0.014261834913159799,forecast_icc,0.02844748742294581,0.17174526187423308,2026-09-14
CMC,64.99,0.8,,,40.94,Industrials,Commercial Metals Company,6.41774,0.13710745527241675,forecast_icc,0.1131358905711789,,2026-09-14
CNH,13.75,0.1,22112182272.0,1237725958.0,6.266,Industrials,CNH Industrial N.V.,0.45174,0.51671315358392,forecast_icc,0.13613310124328748,0.35073837387134216,2026-09-14
CNM,40.81,0.0,7527139840.0,184443500.0,11.012,Industrials,"Core & Main, Inc.",3.16355,0.10536580739991463,forecast_icc,0.08422681805150278,0.26983580286453135,2026-09-14
