ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,bm,ICC,date
A,115.55,1.02,32654696448.0,282602317.0,24.436,Healthcare,"Agilent Technologies, Inc.",5.96965,0.10260065497977267,0.21147556000738604,0.06735422422229523,2026-04-30
AA,63.79,0.4,16831795200.0,263862592.0,25.89,Basic Materials,Alcoa Corporation,7.13122,0.01,0.405862976925955,0.07083320018343606,2026-04-30
AAL,11.71,0.0,7744820224.0,661385137.0,-6.164,Industrials,"American Airlines Group, Inc.",2.20132,0.04,,0.11359508888659514,2026-04-30
AAMI,67.35,0.4,2405914880.0,35722568.0,1.697,Financial Services,Acadian Asset Management Inc.,4.45333,0.25149719423442685,0.025196734265178992,0.11732499442446398,2026-04-30
AAOI,164.36,0.0,13156633600.0,80047663.0,9.786,Technology,"Applied Optoelectronics, Inc.",0.815,0.75,0.05954003538701571,0.06363622985230066,2026-04-30
AAON,93.31,0.4,7636836352.0,81843712.0,10.956,Industrials,"AAON, Inc.",1.984,0.492943548387097,0.11741507442897736,0.10181372541940681,2026-04-30
AAP,59.51,1.0,3590191104.0,60329208.0,36.633,Consumer Cyclical,Advance Auto Parts Inc.,2.7619,0.4230276259096999,0.6155772249008392,0.14674125559037543,2026-04-30
AAPL,271.35,1.04,3983727394816.0,14681140000.0,5.998,Technology,Apple Inc.,8.51432,0.10441115673359702,0.022104293038371213,0.046650870063707245,2026-04-30
AAT,20.74,1.36,1608852992.0,61390936.0,18.746,Real Estate,"American Assets Trust, Inc.",0.46,0.01,0.7153136377148869,0.02492952401327101,2026-04-30
AB,39.9,3.41,3682146304.0,92284367.0,13.419,Financial Services,AllianceBernstein Holding L.P.,3.49383,0.10222878617448483,0.33631578392953504,0.13413303017778888,2026-04-30
ABBV,211.32,6.92,373774876672.0,1768762377.0,-1.85,Healthcare,AbbVie Inc.,14.14145,0.1367398675524787,,0.10073756905022713,2026-04-30
ABCB,85.25,0.8,5739055104.0,67320298.0,60.842,Financial Services,Ameris Bancorp,6.77,0.05549630723781407,0.7136891869292635,0.07383448522551495,2026-04-30
ABEO,5.46,0.0,310578592.0,56882523.0,2.893,Healthcare,Abeona Therapeutics Inc.,0.24,0.04,0.5298534518406213,0.04296838924993873,2026-04-30
ABEV,2.92,0.28,45542350848.0,15596694040.0,1.1300479,Consumer Defensive,Ambev S.A.,0.19234,0.11952791930955597,0.3870026693542659,0.11325910573433362,2026-04-30
ABG,203.69,0.0,3930345216.0,19295721.0,202.4,Consumer Cyclical,Asbury Automotive Group Inc,25.99112,0.13675593818196363,0.9936668958495884,0.12405070026127238,2026-04-30
ABM,40.8,1.16,2388139008.0,58532820.0,29.426,Industrials,ABM Industries Incorporated,3.95851,0.09754175182076086,0.7212255046922293,0.10651268892302779,2026-04-30
ABNB,140.36,0.0,83447562240.0,418897799.0,13.62,Consumer Cyclical,"Airbnb, Inc.",4.93124,0.1652363300103017,0.06837093701995722,0.06134248895342223,2026-04-30
ABR,7.9,1.2,1647395328.0,192361203.0,11.866,Real Estate,Arbor Realty Trust,0.65,0.45846153846153825,1.3855557290969809,0.268398502584153,2026-04-30
ABT,90.79,2.52,157764239360.0,1737674869.0,30.018,Healthcare,Abbott Laboratories,5.48368,0.10596351355294265,0.33062958012059596,0.08355413242723186,2026-04-30
ABTC,1.15,0.0,2061575424.0,328224513.0,0.683,Financial Services,American Bitcoin Corp.,0.015,0.3333333333333335,0.10874079103253805,0.050502856971336274,2026-04-30
ABX,9.5,0.2,913316224.0,96138555.0,4.294,Financial Services,"Abacus Global Management, Inc.",0.982,0.14052953156822823,0.4520000240026394,0.12149549629849701,2026-04-30
ACA,126.47,0.2,6209497600.0,49098579.0,53.906,Industrials,"Arcosa, Inc.",4.27375,0.20070195963732096,0.4262354493178321,0.06739153314269808,2026-04-30
ACAD,22.45,0.0,3843782912.0,171215262.0,7.207,Healthcare,ACADIA Pharmaceuticals Inc.,0.48713,0.75,0.3210244754930634,0.14490477044284844,2026-04-30
ACCO,3.21,0.3,,,7.373,Industrials,Acco Brands Corporation,0.84,0.13095238095238093,,0.22950264026238065,2026-04-30
ACCS,7.9,0.0,30487768.0,3859211.0,7.881,Communication Services,ACCESS Newswire Inc.,0.715,0.5664335664335667,0.997594900715592,0.221059060893959,2026-04-30
ACEL,12.49,0.0,1018849856.0,81573250.0,3.277,Consumer Cyclical,"Accel Entertainment, Inc.",0.86949,0.11559649909717185,0.26236990531605864,0.081467143448403,2026-04-30
ACGL,94.46,0.0,33363271680.0,353200000.0,65.371,Financial Services,Arch Capital Group Ltd.,9.36205,0.07443775668790487,0.6920495514185736,0.0880351927635058,2026-04-30
ACH,3.71,0.0,283584672.0,76437917.0,-6.035,Healthcare,"Accendra Health, Inc.",0.66905,0.5543531873552052,,0.2903401715568362,2026-04-30
ACHC,25.895,0.0,2383226112.0,92034218.0,21.547,Healthcare,"Acadia Healthcare Company, Inc.",1.47341,0.13747700911491023,0.8320911244052365,0.07697508785236007,2026-04-30
ACI,16.85,0.68,8332912128.0,494534842.0,3.603,Consumer Defensive,"Albertsons Companies, Inc.",2.28786,0.07597929943265758,0.21382789214095024,0.12453120464254741,2026-04-30
ACIC,11.9,0.0,575279424.0,48342811.0,6.59,Financial Services,American Coastal Insurance Corp,1.48,0.04391891891891886,0.5537815384998022,0.0897770451727985,2026-04-30
ACIU,3.03,0.0,308373920.0,101773573.0,0.5588705,Healthcare,AC Immune SA,0.12902275,0.04,0.184445713273342,0.04194982494229345,2026-04-30
ACIW,43.22,0.0,4380343808.0,101349931.0,14.79,Technology,"ACI Worldwide, Inc.",3.34333,0.13260431964538344,0.3422027003342474,0.09174471971198217,2026-04-30
ACLS,139.11,0.0,4274846208.0,30729970.0,33.684,Technology,"Axcelis Technologies, Inc.",3.642,0.23887973640856663,0.24213930960671415,0.06281766468950922,2026-04-30
ACM,84.1,1.14,10873172992.0,129288624.0,17.264,Industrials,AECOM,5.9411,0.11363720523135457,0.20527943465796375,0.08734869081409041,2026-04-30
ACMR,51.69,0.0,3422646528.0,61223064.0,22.319,Technology,"ACM Research, Inc.",1.78667,0.27611702216973466,0.39923420494562967,0.08260418577949424,2026-04-30
ACN,178.71,6.52,109984415744.0,613939268.0,50.762,Technology,Accenture plc,13.8785,0.07431134488597468,0.2833563729133701,0.08983409192393588,2026-04-30
