ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,bm,ICC,date
MMM,146.03,3.12,76164464640,521567261,6.256,Industrials,3M Company,8.69088,0.0876274899664935,0.0428405136206049,0.07464251413365408,2026-04-29
AXP,315.9,3.8,215546920960,682326443,48.796,Financial Services,American Express Company,17.59303,0.14196190195776404,0.15446660506371446,0.08232578933520907,2026-04-29
AMGN,339.57,10.08,183051206656,539067675,16.069,Healthcare,Amgen Inc.,22.32149,0.04660083175451102,0.04732161359555326,0.06944456999820348,2026-04-29
AMZN,259.7,0.0,2792879292416,10754251799,38.306,Consumer Cyclical,"Amazon.com, Inc.",7.74301,0.2328319348677066,0.1475009573564963,0.06728195176417098,2026-04-29
AAPL,270.71,1.04,3974331367424,14681140000,5.998,Technology,Apple Inc.,8.52076,0.10181955600204673,0.022156551525062008,0.0462589645117778,2026-04-29
BA,230.72,0.0,181877112832,788302331,7.591,Industrials,Boeing Company (The),4.38007,0.04,0.03290135246510333,0.023966706438182155,2026-04-29
CAT,817.87,6.04,380544548864,465287332,45.817,Industrials,"Caterpillar, Inc.",22.98545,0.21731617175213014,0.05601990556396777,0.06559835205794226,2026-04-29
CVX,188.36,7.12,375194058752,1991898801,94.155,Energy,Chevron Corporation,12.27528,0.01,0.4998672746364624,0.0571572694172552,2026-04-29
CSCO,86.86,1.68,343087710208,3949893042,12.085,Technology,"Cisco Systems, Inc.",4.1595,0.0846784469287174,0.13913193621430087,0.06349793289629047,2026-04-29
KO,78.35,2.06,337040015360,4301723069,7.478,Consumer Defensive,Coca-Cola Company (The),3.22542,0.07024821573624518,0.09544351900062173,0.05630913296152029,2026-04-29
DIS,101.47,1.5,179756122112,1771519851,61.079,Communication Services,Walt Disney Company (The),6.64117,0.10443039404201371,0.6019414510500597,0.08132380825459384,2026-04-29
GS,926.55,18.0,274956419072,294993942,359.766,Financial Services,"Goldman Sachs Group, Inc. (The)",59.33657,0.10168905954624607,0.3859840439287259,0.08143603407822797,2026-04-29
HD,329.06,9.32,327752843264,996027658,12.864,Consumer Cyclical,"Home Depot, Inc. (The)",15.05348,0.08306252109146861,0.03909317662941341,0.06471485485391992,2026-04-29
HON,212.93,4.76,134923755520,633653119,21.447,Industrials,Honeywell International Inc.,10.52736,0.08991713022068226,0.10072324470080833,0.06743629629944559,2026-04-29
IBM,233.04,6.76,219030863872,939885280,34.845,Technology,International Business Machines,12.40742,0.07940571045390588,0.1495236881352896,0.07036668762296616,2026-04-29
JNJ,227.79,5.36,548339908608,2407216971,33.865,Healthcare,Johnson & Johnson,11.57529,0.0980666575092286,0.14866764472762956,0.07135671952569181,2026-04-29
JPM,311.45,6.0,834530312192,2679500000,128.38,Financial Services,JP Morgan Chase & Co.,22.28066,0.05520348140494935,0.4122009769740484,0.07233530125746024,2026-04-29
MCD,292.39,7.44,207838904320,710827631,-2.519,Consumer Cyclical,McDonald's Corporation,13.20388,0.08747807462654933,,0.06422552162188422,2026-04-29
MRK,110.03,3.4,271760818176,2469879206,21.258,Healthcare,"Merck & Company, Inc.",5.10939,0.75,0.19320184754207087,0.2529693312350879,2026-04-29
MSFT,429.25,3.64,3190348316672,7425629076,52.615,Technology,Microsoft Corporation,16.67767,0.13710668216843236,0.12246295233408767,0.06315960034554127,2026-04-29
NKE,45.03,1.64,66684342272,1199499281,9.52,Consumer Cyclical,"Nike, Inc.",1.49976,0.25082679895449944,0.17124309494636503,0.09750676313587914,2026-04-29
NVDA,213.17,0.04,5181096853504,24300000000,6.472,Technology,NVIDIA Corporation,8.33967,0.3476768265410981,0.03035449914309898,0.10422188636967877,2026-04-29
PG,149.17,4.26,347357118464,2328598978,23.081,Consumer Defensive,Procter & Gamble Company (The),6.90893,0.030113201320609795,0.15472949927982624,0.0497807679158056,2026-04-29
CRM,181.32,1.76,148329512960,818053744,63.662,Technology,"Salesforce, Inc.",13.20107,0.13121436368415584,0.3511030031128877,0.09230484633009514,2026-04-29
SHW,324.27,3.2,80345923584,247362348,18.671,Basic Materials,Sherwin-Williams Company (The),11.72201,0.13986338520441466,0.057482722128141955,0.061373674075447276,2026-04-29
TRV,310.02,5.0,65924104192,212644693,150.452,Financial Services,"The Travelers Companies, Inc.",28.13059,0.01268832256984287,0.48529774872721565,0.06558585672596251,2026-04-29
UNH,366.77,8.84,333105332224,908213180,103.874,Healthcare,UnitedHealth Group Incorporated,18.3282,0.1302462871422181,0.2832129261619874,0.07965581596405275,2026-04-29
VZ,47.24,2.83,197274238976,4176000000,24.77,Communication Services,Verizon Communications Inc.,4.92534,0.06627562767240414,0.5243437791823607,0.11393989179323646,2026-04-29
V,309.3,2.68,596342603776,1681093942,20.034,Financial Services,Visa Inc.,12.86446,0.13119788937895582,0.05647598514809219,0.06477388143838148,2026-04-29
WMT,127.59,0.99,1017018646528,7970990515,12.501,Consumer Defensive,Walmart Inc.,2.91617,0.1255722403014914,0.0979779011606073,0.04156679738180655,2026-04-29
