date,country,icc,n_selected,n_icc_available,coverage_mktcap,method,status
2026-08-20,Argentina,0.1578568918396968,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,Australia,0.0444242287196014,10,4,0.9891302764193564,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,Belgium,0.1531755531540438,5,2,0.7135879286388139,Partial ADR estimate,partial_adr_estimate
2026-08-20,Bermuda,0.0745905059770749,7,3,0.7609113935816234,Partial ADR estimate,partial_adr_estimate
2026-08-20,Brazil,0.135679225322609,10,9,0.99997160179144,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,Canada,0.0895961762461254,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,Cayman Islands,0.1455402066878522,10,6,0.9874206136843344,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,Chile,0.1150675942411445,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,China,0.2873199681231121,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,Cyprus,0.240760210922845,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-20,Denmark,0.1076683195263274,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-20,France,0.0898565291832688,10,6,0.9863141149128756,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,Germany,0.1025231652405979,10,9,0.9709269816615216,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,Greece,0.1322749529584384,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-20,Hong Kong,0.2657304791358281,10,8,0.9693695904135112,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,India,0.080787632785621,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,Ireland,0.1212826213722934,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,Israel,0.0948314382863205,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,Italy,0.0887047985792414,8,7,0.9998717285593742,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,Japan,0.1199557960985711,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,Jersey,0.1509400581866048,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-20,Luxembourg,0.2106054753338242,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,Malaysia,0.1129378499632186,6,2,0.3673518055757606,Partial ADR estimate,partial_adr_estimate
2026-08-20,Mexico,0.0847688326971646,6,5,0.9999927491325792,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,Netherlands,0.0822886060141575,10,7,0.9360618554547468,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,Singapore,0.1642395084838962,10,5,0.959390118376201,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,South Africa,0.1644791790258944,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-20,South Korea,0.1946568683718834,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,Spain,0.1142940615517649,4,3,0.9998036849697686,Partial ADR estimate,partial_adr_estimate
2026-08-20,Sweden,0.0626522220987404,7,2,0.9745581017383405,Partial ADR estimate,partial_adr_estimate
2026-08-20,Switzerland,0.0829194781541256,10,7,0.9886682468791848,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,Taiwan,0.1011379351548519,10,8,0.9992815350331676,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,United Arab Emirates,0.3115857922365037,6,4,0.886958235806799,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,United Kingdom,0.0805474361659292,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-20,United States,0.0972600707794601,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
