date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-08-17,Argentina,0.14305517103880436,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-17,Australia,0.05329758234619855,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-17,Brazil,0.14976404996244308,10,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-17,Canada,0.08654163680354074,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-17,Chile,0.14326448530973884,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-17,China,0.3062441664735163,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-17,Colombia,0.08844760807162796,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-17,France,0.10049006225408098,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-17,Germany,0.09469635957758821,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-17,India,0.07976681152915101,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-17,Israel,0.130016791969978,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-17,Italy,0.0617384501217655,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-17,Japan,0.11606331228047137,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-17,Luxembourg,0.06509190804746305,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-17,Mexico,0.08777676347399004,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-17,Netherlands,0.08647991551518802,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-17,Peru,0.10860280416738327,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-17,Singapore,0.08670014541442132,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-17,South Africa,0.1623716251699067,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-17,South Korea,0.20356753765073526,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-17,Spain,0.11323735462158387,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-17,Switzerland,0.09567916832408127,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-17,Taiwan,0.09996748156457998,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-17,United Kingdom,0.08721027029250392,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
