date,country,ticker,company,icc,mktcap
2026-08-18,Argentina,YPF,YPF,0.0757261159029721,19870365696.0
2026-08-18,Argentina,GGAL,Grupo Financiero Galicia,0.211498341134804,7137378816.0
2026-08-18,Argentina,TEO,Telecom Argentina,0.0732863198594931,5642662912.0
2026-08-18,Argentina,BMA,Banco Macro,0.4,4864481792.0
2026-08-18,Argentina,PAM,Pampa Energia,0.1288980782213341,4234697728.0
2026-08-18,Argentina,LOMA,Loma Negra,0.1177622977435423,1075943040.0
2026-08-18,Australia,BHP,BHP,0.0483519736818779,226319335424.0
2026-08-18,Australia,WDS,Woodside,0.0547745994495586,44599808000.0
2026-08-18,Brazil,PBR,Petrobras,0.148469834596617,117158584320.0
2026-08-18,Brazil,ITUB,Itau,0.1172682583012133,80129007616.0
2026-08-18,Brazil,VALE,Vale,0.1457070496341389,58218835968.0
2026-08-18,Brazil,ABEV,Ambev,0.0942465874651189,42867593216.0
2026-08-18,Brazil,BSBR,Santander Brasil,0.155858142712889,41930153984.0
2026-08-18,Brazil,BBD,Bradesco,0.1420391928840118,33110689792.0
2026-08-18,Brazil,VIV,Telefonica Brasil,0.2553037863827624,18039197696.0
2026-08-18,Brazil,SUZ,Suzano,0.0992790038952894,9766276096.0
2026-08-18,Brazil,GGB,Gerdau,0.3010982417509392,9163130880.0
2026-08-18,Brazil,SID,CSN,0.0898489059394914,1198391040.0
2026-08-18,Canada,RY,Royal Bank of Canada,0.0894966439554064,295984201728.0
2026-08-18,Canada,TD,Toronto-Dominion,0.0870207859697429,201500655616.0
2026-08-18,Canada,SHOP,Shopify,0.0440894844901462,190210228224.0
2026-08-18,Canada,BMO,Bank of Montreal,0.1015033778047832,127875072000.0
2026-08-18,Canada,ENB,Enbridge,0.0687363206277912,112240156672.0
2026-08-18,Canada,CM,CIBC,0.0929282514392494,111033073664.0
2026-08-18,Canada,BNS,Scotiabank,0.0973077519370319,109876895744.0
2026-08-18,Canada,CNQ,Canadian Natural Resources,0.0830281434086554,102229786624.0
2026-08-18,Canada,CP,Canadian Pacific Kansas City,0.0801884922652199,82352144384.0
2026-08-18,Canada,CNI,Canadian National Railway,0.0832980497631336,76550094848.0
2026-08-18,Chile,SQM,SQM,0.0702072465709345,21271449600.0
2026-08-18,Chile,BCH,Banco de Chile,0.1033496522027766,20753958912.0
2026-08-18,Chile,LTM,LATAM Airlines,0.196411106976179,14795278336.0
2026-08-18,Chile,ENIC,Enel Chile,0.4,6252657152.0
2026-08-18,Chile,CCU,CCU,0.1121023426325725,2138359296.0
2026-08-18,China,BABA,Alibaba Group,0.3142015147846982,307159367680.0
2026-08-18,China,PDD,PDD Holdings,0.3445844213895143,124219809792.0
2026-08-18,China,NTES,NetEase,0.2474331326605242,79871205376.0
2026-08-18,China,JD,JD.com,0.3861578284904222,38921408512.0
2026-08-18,China,BIDU,Baidu,0.270247270781787,30821879808.0
2026-08-18,China,TCOM,Trip.com,0.2790966495969565,28053366784.0
2026-08-18,China,BEKE,KE Holdings,0.2214654143759326,18614071296.0
2026-08-18,China,ZTO,ZTO Express,0.2720654371096814,17578967040.0
2026-08-18,China,YUMC,Yum China,0.0828544454429419,16008514560.0
2026-08-18,China,FUTU,Futu,0.3994068730690413,15222319104.0
2026-08-18,Colombia,EC,Ecopetrol,0.0727003988551348,36347158528.0
2026-08-18,Colombia,CIB,Bancolombia,0.0842678821992958,23061559296.0
2026-08-18,France,TTE,TotalEnergies,0.0880191969143223,197970788352.0
2026-08-18,France,SNY,Sanofi,0.1214350183791855,107754307584.0
2026-08-18,Germany,SAP,SAP,0.0742526963748813,242925371392.0
2026-08-18,Germany,DB,Deutsche Bank,0.1610186091120583,71571111936.0
2026-08-18,India,HDB,HDFC Bank,0.0487232873986626,119024287744.0
2026-08-18,India,IBN,ICICI Bank,0.0768321456619386,106272096256.0
2026-08-18,India,INFY,Infosys,0.0795666074455946,47912960000.0
2026-08-18,India,WIT,Wipro,0.0725044637420849,18894925824.0
2026-08-18,India,RDY,Dr Reddy's,0.4,10120950784.0
2026-08-18,India,MMYT,MakeMyTrip,0.0723338705065078,5594609152.0
2026-08-18,India,SIFY,Sify,0.0258875737382444,1090503168.0
2026-08-18,Israel,TEVA,Teva,0.1507255689541596,42626535424.0
2026-08-18,Israel,CHKP,Check Point,0.0794583168111856,13304732672.0
2026-08-18,Israel,ICL,ICL,0.0675128367087457,6982786048.0
2026-08-18,Israel,NICE,NICE,0.1142147264459095,5833935872.0
2026-08-18,Israel,ZIM,ZIM,0.1514798782332931,3433605120.0
2026-08-18,Israel,WIX,Wix,0.1615689070191045,3229108480.0
2026-08-18,Italy,E,Eni,0.0658672443406035,80752590848.0
2026-08-18,Italy,RACE,Ferrari,0.0422490791877134,72492449792.0
2026-08-18,Japan,MUFG,Mitsubishi UFJ,0.0762121886505944,256210534400.0
2026-08-18,Japan,TM,Toyota,0.1232923116171672,222907809792.0
2026-08-18,Japan,SMFG,Sumitomo Mitsui,0.0938575357996321,163979575296.0
2026-08-18,Japan,SONY,Sony,0.0510064258272655,137154674688.0
2026-08-18,Japan,MFG,Mizuho,0.1099307972264425,129740349440.0
2026-08-18,Japan,TAK,Takeda,0.4,57642725376.0
2026-08-18,Japan,IX,ORIX,0.0825035451205554,42513711104.0
2026-08-18,Japan,HMC,Honda,0.2406742255527785,41460629504.0
2026-08-18,Japan,NMR,Nomura,0.0768879421015721,28203022336.0
2026-08-18,Luxembourg,SPOT,Spotify,0.0623903245590383,106139017216.0
2026-08-18,Luxembourg,GLOB,Globant,0.1077097008087289,1611029248.0
2026-08-18,Mexico,AMX,America Movil,0.0956840592927629,70872276992.0
2026-08-18,Mexico,FMX,FEMSA,0.0523055581947534,39965343744.0
2026-08-18,Mexico,KOF,Coca-Cola FEMSA,0.108406503129112,23023020032.0
2026-08-18,Mexico,CX,Cemex,0.0861150288202289,15381872640.0
2026-08-18,Mexico,PAC,Pacific Airport Group,0.0563208707681934,12175857664.0
2026-08-18,Mexico,ASR,ASUR,0.1237437811114788,7798427648.0
2026-08-18,Mexico,OMAB,OMA,0.1033444849442845,4868148224.0
2026-08-18,Netherlands,ASML,ASML,0.0764472560780544,692524613632.0
2026-08-18,Netherlands,ING,ING,0.0927471976669583,101415141376.0
2026-08-18,Netherlands,NXPI,NXP,0.1106630442456839,57634643968.0
2026-08-18,Netherlands,PHG,Philips,0.0833009289386571,26488285184.0
2026-08-18,Netherlands,AER,AerCap,0.0777636622194944,23517878272.0
2026-08-18,Netherlands,STLA,Stellantis,0.3090198074187137,19024986112.0
2026-08-18,Netherlands,CNH,CNH Industrial,0.1639103313224287,16129831936.0
2026-08-18,Netherlands,QGEN,Qiagen,0.0638590860200164,8738868224.0
2026-08-18,Peru,BAP,Credicorp,0.1175853503289666,29271939072.0
2026-08-18,Peru,BVN,Buenaventura,0.0858236409043597,8432364032.0
2026-08-18,Singapore,SE,Sea Limited,0.097927928862667,71207452672.0
2026-08-18,Singapore,GRAB,Grab,0.0390673306057205,14114992128.0
2026-08-18,South Africa,GFI,Gold Fields,0.0992367724046906,36599607296.0
2026-08-18,South Africa,SBSW,Sibanye Stillwater,0.4,7638790656.0
2026-08-18,South Africa,SSL,Sasol,0.1052877844174758,7596296704.0
2026-08-18,South Korea,KB,KB Financial,0.4,41318166528.0
2026-08-18,South Korea,SHG,Shinhan,0.1139374522758355,35248906240.0
2026-08-18,South Korea,PKX,POSCO,0.1283360121443019,17247586304.0
2026-08-18,South Korea,SKM,SK Telecom,0.0606761319362653,14745143296.0
2026-08-18,South Korea,KT,KT,0.1117373415497041,8944231424.0
2026-08-18,South Korea,LPL,LG Display,0.0347821853492906,3300000000.0
2026-08-18,Spain,SAN,Santander,0.1386968011722767,202871357440.0
2026-08-18,Spain,BBVA,BBVA,0.0801941901731248,158872010752.0
2026-08-18,Spain,GRFS,Grifols,0.1830806084148429,5274498560.0
2026-08-18,Switzerland,NVS,Novartis,0.084549008514445,293755486208.0
2026-08-18,Switzerland,UBS,UBS,0.1128934443826611,173625344000.0
2026-08-18,Taiwan,TSM,Taiwan Semiconductor,0.0940992159964652,2144140263424.0
2026-08-18,Taiwan,ASX,ASE Technology,0.1653431767756,94799454208.0
2026-08-18,Taiwan,UMC,United Microelectronics,0.0429701175116424,46346149888.0
2026-08-18,Taiwan,HIMX,Himax,0.2039687586210462,2506500352.0
2026-08-18,United Kingdom,HSBC,HSBC,0.1030580014017424,353729183744.0
2026-08-18,United Kingdom,ARM,Arm Holdings,0.0423810463611927,270545403904.0
2026-08-18,United Kingdom,SHEL,Shell,0.0829424034803868,253945364480.0
2026-08-18,United Kingdom,AZN,AstraZeneca,0.0942593198407254,248296833024.0
2026-08-18,United Kingdom,RIO,Rio Tinto,0.0617482618005588,157305307136.0
2026-08-18,United Kingdom,UL,Unilever,0.0684603404587524,133566988288.0
2026-08-18,United Kingdom,BTI,British American Tobacco,0.1083239364364175,114018713600.0
2026-08-18,United Kingdom,BP,BP,0.082303057491026,111795609600.0
2026-08-18,United Kingdom,GSK,GSK,0.0867314414372263,102443507712.0
2026-08-18,United Kingdom,BCS,Barclays,0.1458855122071202,92048859136.0
