date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-08-26,Argentina,0.1592167380526174,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-26,Brazil,0.139377788100583,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-26,Canada,0.08789686863280259,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-26,Chile,0.12510890603413063,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-26,China,0.31203195224473934,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-26,Colombia,0.09253747407049623,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-26,France,0.10031691020728026,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-26,Germany,0.09344096176282664,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-26,India,0.08141960675750409,8,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-26,Israel,0.13554056451393717,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-26,Italy,0.06257080738360331,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-26,Japan,0.11277366482901273,9,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-26,Luxembourg,0.06047057073978519,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-26,Mexico,0.07989457987003178,8,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-26,Netherlands,0.0902675695012034,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-26,South Africa,0.16591013857482279,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-26,South Korea,0.2030869506117136,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-26,Spain,0.11294048561617928,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-26,Switzerland,0.09318359392402134,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-26,Taiwan,0.10194978316850214,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-26,United Kingdom,0.08481363293622489,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
