date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-08-31,Argentina,0.1471623035083481,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-31,Australia,0.0516574536632502,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-31,Brazil,0.1437272568277819,10,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-31,Canada,0.0880587702848654,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-31,Chile,0.1394010101858295,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-31,China,0.323261674305208,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-31,Colombia,0.0939095422643277,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-31,France,0.1001724678190437,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-31,Germany,0.0913188848303846,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-31,India,0.0794865595229666,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-31,Israel,0.129602141714845,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-31,Italy,0.0614040090998494,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-31,Japan,0.1162684309619798,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-31,Luxembourg,0.0613191059127301,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-31,Mexico,0.0893600831497629,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-31,Netherlands,0.0918117681400129,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-31,Peru,0.111176148420992,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-31,Singapore,0.0887944960621831,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-31,South Africa,0.1886630895433023,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-31,South Korea,0.2291383217693952,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-31,Spain,0.0945014555777478,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-31,Switzerland,0.0943916794335664,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-31,Taiwan,0.1022092899439842,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-31,United Kingdom,0.0857309832485123,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
