date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-08-06,Argentina,0.17546231590533923,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-06,Brazil,0.13815692574712904,10,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-06,Canada,0.0877133588809504,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-06,Chile,0.12797687881884034,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-06,China,0.29689692426108616,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-06,Colombia,0.09637596137101798,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-06,France,0.10222683147271243,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-06,Germany,0.09709924624372906,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-06,India,0.07879060901897353,8,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-06,Israel,0.13890676084291645,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-06,Italy,0.06325979944957455,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-06,Japan,0.11424076948981447,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-06,Luxembourg,0.06886511476806764,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-06,Mexico,0.07941158007040436,8,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-06,Netherlands,0.0906006722446573,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-06,South Korea,0.21317652664424724,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-06,Spain,0.07463607628455493,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-06,Switzerland,0.0961664592320161,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-06,Taiwan,0.09942790199672316,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-06,United Kingdom,0.08611180115882675,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
