date,country,ticker,company,icc,mktcap
2026-08-13,Argentina,YPF,YPF,0.0744261121461658,19388112896.0
2026-08-13,Brazil,PBR,Petrobras,0.1503629643746299,115289710592.0
2026-08-13,Canada,RY,Royal Bank of Canada,0.0891018515041383,298777411584.0
2026-08-13,Chile,SQM,SQM,0.0763406913751997,20611627008.0
2026-08-13,China,BABA,Alibaba Group,0.3206154489023912,292802101248.0
2026-08-13,Colombia,EC,Ecopetrol,0.0849106412209047,35380916224.0
2026-08-13,France,TTE,TotalEnergies,0.0898361152641684,193004339200.0
2026-08-13,Germany,SAP,SAP,0.0745509783491517,241551867904.0
2026-08-13,India,HDB,HDFC Bank,0.0535015747022019,118651396096.0
2026-08-13,Israel,TEVA,Teva,0.150736120156531,42556616704.0
2026-08-13,Italy,E,Eni,0.0812319622140782,79092203520.0
2026-08-13,Japan,MUFG,Mitsubishi UFJ,0.0752794222945217,260495769600.0
2026-08-13,Luxembourg,SPOT,Spotify,0.0639575762752572,102430277632.0
2026-08-13,Mexico,AMX,America Movil,0.096729439998536,69771862016.0
2026-08-13,Netherlands,ASML,ASML,0.0752236158410736,709778407424.0
2026-08-13,South Korea,KB,KB Financial,0.4,41728962560.0
2026-08-13,Spain,SAN,Santander,0.1357195287980542,210860113920.0
2026-08-13,Switzerland,NVS,Novartis,0.0872303382213591,288376455168.0
2026-08-13,Taiwan,TSM,Taiwan Semiconductor,0.0976844226815779,2232725012480.0
2026-08-13,United Kingdom,HSBC,HSBC,0.1024417910872383,357589975040.0
