date,country,ticker,company,icc,mktcap
2026-08-19,Argentina,YPF,YPF,0.0763559208106941,19627278336.0
2026-08-19,Brazil,PBR,Petrobras,0.1461932288517741,119478558720.0
2026-08-19,Canada,RY,Royal Bank of Canada,0.0911077930405063,288521682944.0
2026-08-19,Chile,SQM,SQM,0.0696357067372713,21531377664.0
2026-08-19,China,BABA,Alibaba Group,0.3134273132711297,308957020160.0
2026-08-19,Colombia,EC,Ecopetrol,0.0721183032122995,36778881024.0
2026-08-19,France,TTE,TotalEnergies,0.0874050215322991,199700168704.0
2026-08-19,Germany,SAP,SAP,0.0729964736934664,248846450688.0
2026-08-19,India,HDB,HDFC Bank,0.0487389564948468,118972915712.0
2026-08-19,Israel,TEVA,Teva,0.1489461869368605,43663646720.0
2026-08-19,Italy,E,Eni,0.0658344642839502,80810344448.0
2026-08-19,Japan,MUFG,Mitsubishi UFJ,0.0792237627321316,243129368576.0
2026-08-19,Luxembourg,SPOT,Spotify,0.0610522307846345,109652451328.0
2026-08-19,Mexico,AMX,America Movil,0.0959078969963619,70632333312.0
2026-08-19,Netherlands,ASML,ASML,0.0778997748540742,672839499776.0
2026-08-19,South Korea,KB,KB Financial,0.4,40742354944.0
2026-08-19,Spain,SAN,Santander,0.1390948472269667,201874096128.0
2026-08-19,Switzerland,NVS,Novartis,0.08225405364926,304703602688.0
2026-08-19,Taiwan,TSM,Taiwan Semiconductor,0.0942753338075693,2137293979648.0
2026-08-19,United Kingdom,HSBC,HSBC,0.1036899217080576,350665375744.0
