date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-08-25,Argentina,0.1595279298035333,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Brazil,0.13879844274512557,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Canada,0.08803969758179848,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Chile,0.12425900419826545,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-25,China,0.31032156325701377,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Colombia,0.09124886197337542,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-25,France,0.09899278107648554,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-25,Germany,0.0922840742608062,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-25,India,0.08013298989568507,8,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Israel,0.13516275236246905,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Italy,0.06179198809137496,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-25,Japan,0.11816798684093267,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Luxembourg,0.06027632075348211,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-25,Mexico,0.07974031513000618,8,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Netherlands,0.09036848243807036,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,South Korea,0.20338280676793874,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Spain,0.11319205535789581,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-25,Switzerland,0.09256638511615636,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-25,Taiwan,0.10193501238044896,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,United Kingdom,0.08470007296893807,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
