date,country,icc,n_selected,n_icc_available,coverage_mktcap,method,status
2026-08-25,Argentina,0.1541364991704542,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Australia,0.0425875079463673,10,4,0.9897230467601584,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Belgium,0.0798752721021726,7,4,0.9943160327012182,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Bermuda,0.0897564648636662,10,7,0.9144012044267784,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Brazil,0.1455745366176898,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Canada,0.0880396975817985,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Cayman Islands,0.1318763052442174,10,9,0.9949158833447344,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Chile,0.1314752297726329,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,China,0.2988531011854421,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Colombia,0.0926715179812818,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Cyprus,0.1237711579997242,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-25,Denmark,0.1047811230379042,3,2,0.998819039453129,Partial ADR estimate,partial_adr_estimate
2026-08-25,France,0.0894963413993464,10,7,0.9873283802416298,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Germany,0.1012954935541938,10,9,0.9706839971073172,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Greece,0.0987503385097059,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Guernsey,0.0857491491963926,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-25,Hong Kong,0.2366324375706985,10,7,0.9597475238278502,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,India,0.0803992579572019,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Ireland,0.1121792133941679,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Israel,0.0981379876008506,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Italy,0.0889532978436628,10,9,0.999878081063964,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Japan,0.1182201264427195,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Jersey,0.1642259821094038,4,3,0.9610541004261997,Partial ADR estimate,partial_adr_estimate
2026-08-25,Luxembourg,0.1986924254523358,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Malaysia,0.0963712856697097,9,4,0.3927504067915797,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Mexico,0.0998167604748684,10,9,0.9813574774298084,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Netherlands,0.0911854243848784,10,9,0.9455146835068204,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Peru,0.1141111964963485,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-25,Singapore,0.166371105574476,10,5,0.9560987101467098,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,South Africa,0.168744011514165,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-25,South Korea,0.1960428801562256,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Spain,0.1131920553578958,6,3,0.9995778815347648,Partial ADR estimate,partial_adr_estimate
2026-08-25,Sweden,0.061196518672653,8,2,0.9732563008310584,Partial ADR estimate,partial_adr_estimate
2026-08-25,Switzerland,0.0799616002032448,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Taiwan,0.1007677213584651,10,8,0.9992311334358676,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,Turkey,0.2980493768208872,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-25,United Arab Emirates,0.223528729964084,10,5,0.9197826780258046,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,United Kingdom,0.0792366155589941,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-25,United States,0.0921530759272017,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
