date,country,ticker,company,icc,mktcap
2026-08-06,Argentina,YPF,YPF,0.074263635297347,19453415424.0
2026-08-06,Brazil,PBR,Petrobras,0.1488764785923354,119349665792.0
2026-08-06,Canada,RY,Royal Bank of Canada,0.0901453818811702,293844090880.0
2026-08-06,Chile,BCH,Banco de Chile,0.0976107322923082,21294401536.0
2026-08-06,China,BABA,Alibaba Group,0.3155047663929372,303947350016.0
2026-08-06,Colombia,EC,Ecopetrol,0.0840470514805232,35771523072.0
2026-08-06,France,TTE,TotalEnergies,0.0904880384700458,191418925056.0
2026-08-06,Germany,SAP,SAP,0.0771179637284467,230217596928.0
2026-08-06,India,HDB,HDFC Bank,0.0522813441063282,122092797952.0
2026-08-06,Israel,TEVA,Teva,0.1543292016808567,40563961856.0
2026-08-06,Italy,E,Eni,0.0818547264689319,78624022528.0
2026-08-06,Japan,MUFG,Mitsubishi UFJ,0.0767133858763659,253955178496.0
2026-08-06,Luxembourg,SPOT,Spotify,0.0681147674330971,97666891776.0
2026-08-06,Mexico,AMX,America Movil,0.0991517655457138,71761190912.0
2026-08-06,Netherlands,ASML,ASML,0.0775724623049302,654648541184.0
2026-08-06,South Korea,KB,KB Financial,0.4,42596192256.0
2026-08-06,Spain,SAN,Santander,0.066057174889584,209261821952.0
2026-08-06,Switzerland,NVS,Novartis,0.0861782575698127,293109268480.0
2026-08-06,Taiwan,TSM,Taiwan Semiconductor,0.0981898421945525,2168983519232.0
2026-08-06,United Kingdom,HSBC,HSBC,0.1035023034775445,351744065536.0
