date,country,ticker,name,mktcap,icc,selected
2026-08-17,Argentina,GGAL,Grupo Financiero Galicia S.A.,7357667840.0,0.2489405793918114,True
2026-08-17,Australia,IREN,IREN LIMITED,16046303232.0,0.0222136272228065,True
2026-08-17,Brazil,PBR,Petroleo Brasileiro S.A. Petrob,117609684992.0,0.148020904972549,True
2026-08-17,Cambodia,FMFC,Kandal M Venture Limited,4428600.0,0.0410046975898125,True
2026-08-17,Cayman Islands,CRDO,Credo Technology Group Holding ,52739682304.0,0.0963772448180612,True
2026-08-17,China,HSAI,Hesai Group,22716477440.0,0.3349374770655455,True
2026-08-17,Cyprus,GDEV,GDEV Inc.,217079840.0,0.2350857180805919,True
2026-08-17,Denmark,GMAB,Genmab A/S,20476809216.0,0.1088166296932992,True
2026-08-17,France,LVMUY,LVMH-Moet Hennessy Louis Vuitto,253901750272.0,0.0724355380253986,True
2026-08-17,Germany,SIEGY,Siemens AG,250922336256.0,0.0781880370560575,True
2026-08-17,Greece,ESEA,Euroseas Ltd.,544463744.0,0.1276081282900164,True
2026-08-17,Hong Kong,FUTU,Futu Holdings Limited,15351297024.0,0.3979739137535613,True
2026-08-17,Ireland,JAZZ,Jazz Pharmaceuticals plc,16122183680.0,0.0727569191533655,True
2026-08-17,Israel,ESLT,Elbit Systems Ltd.,36676976640.0,0.0380616447394722,True
2026-08-17,Italy,ISNPY,Intesa Sanpaolo S.p.A.,139170512896.0,0.1331499924981979,True
2026-08-17,Japan,MUFG,"Mitsubishi UFJ Financial Group,",259706388480.0,0.0754493637946952,True
2026-08-17,Jersey,CSHR,CoinShares PLC,701070720.0,0.1357544123923381,True
2026-08-17,Jordan,IGIC,International General Insurance,1114326144.0,0.1564600460329385,True
2026-08-17,Luxembourg,CDRO,"Codere Online Luxembourg, S.A.",413321536.0,0.1809063270742711,True
2026-08-17,Netherlands,ASML,ASML Holding N.V. - New York Re,723306414080.0,0.0742947040139766,True
2026-08-17,Singapore,GRAB,Grab Holdings Limited,14646860800.0,0.0381505093608233,True
2026-08-17,South Korea,DDI,"DoubleDown Interactive Co., Ltd",617188096.0,0.1036123733513126,True
2026-08-17,Spain,SAN,"Banco Santander, S.A. Sponsored",207857664000.0,0.1367486844728064,True
2026-08-17,Sweden,ERIC,Ericsson,33318776832.0,0.067567163218179,True
2026-08-17,Taiwan,HIMX,"Himax Technologies, Inc.",2687903488.0,0.1968429441348399,True
2026-08-17,Turkey,HEPS,D-Market Electronic Services & ,978797120.0,0.3474438615136827,True
2026-08-17,United Arab Emirates,KYIV,Kyivstar Group Ltd.,3029192960.0,0.4,True
2026-08-17,United Kingdom,HSBC,"HSBC Holdings, plc.",355906322432.0,0.1026180056730193,True
2026-08-17,United States,FLEX,Flex Ltd.,48022388736.0,0.1325965436569945,True
