date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-08-24,Argentina,0.1582294619913478,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-24,Brazil,0.13854241796165723,10,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-24,Canada,0.08896140842740696,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-24,Chile,0.11901569219689093,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-24,China,0.3120189969684324,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-24,Colombia,0.09029858508253923,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-24,France,0.09884438305599798,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-24,Germany,0.0919372522145942,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-24,India,0.08041745623014017,8,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-24,Israel,0.13622719461329544,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-24,Italy,0.06112968817495058,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-24,Japan,0.1184966739727716,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-24,Luxembourg,0.06137099921269454,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-24,Mexico,0.08021170053424982,8,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-24,Netherlands,0.09055128284397525,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-24,South Korea,0.20377104662559242,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-24,Spain,0.11264121276573766,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-24,Switzerland,0.09332254943968345,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-08-24,Taiwan,0.1030744868240235,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-08-24,United Kingdom,0.08582469220940322,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
