date,country,ticker,company,icc,mktcap
2026-08-03,Argentina,YPF,YPF,0.0728265369899293,200219983872.0
2026-08-03,Brazil,PBR,Petrobras,0.1455193104398069,122829619200.0
2026-08-03,Canada,RY,Royal Bank of Canada,0.0904383444051085,292482220032.0
2026-08-03,Chile,BCH,Banco de Chile,0.1076921412412644,20986298368.0
2026-08-03,China,BABA,Alibaba Group,0.3149909954044478,305121853440.0
2026-08-03,Colombia,EC,Ecopetrol,0.0832908335174852,34126858240.0
2026-08-03,France,TTE,TotalEnergies,0.0897119102036797,193609154560.0
2026-08-03,Germany,SAP,SAP,0.0798874283496198,218894843904.0
2026-08-03,India,HDB,HDFC Bank,0.0517015905027341,123753676800.0
2026-08-03,Israel,TEVA,Teva,0.1550937178791941,40156102656.0
2026-08-03,Italy,E,Eni,0.0815726089312275,78957232128.0
2026-08-03,Japan,MUFG,Mitsubishi UFJ,0.0736180204507553,253616865280.0
2026-08-03,Luxembourg,SPOT,Spotify,0.0631440716712047,99999203328.0
2026-08-03,Mexico,AMX,America Movil,0.0755496883409326,74905583616.0
2026-08-03,Netherlands,ASML,ASML,0.0794611442664297,630891937792.0
2026-08-03,South Korea,KB,KB Financial,0.4,42171355136.0
2026-08-03,Spain,SAN,Santander,0.0667545682898084,206405009408.0
2026-08-03,Switzerland,NVS,Novartis,0.0864040385703587,292082843648.0
2026-08-03,Taiwan,TSM,Taiwan Semiconductor,0.099986575563605,2106278936576.0
2026-08-03,United Kingdom,HSBC,HSBC,0.1064217913055601,369921196032.0
