date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-08-11,Basic Materials,0.08369996416801469,0.11856279640670804,178,ICC calculation,data/202608/icc_live_usall_2026_0811_r1.csv
2026-08-11,Communication Services,0.05790325524950192,0.13429903031391577,171,ICC calculation,data/202608/icc_live_usall_2026_0811_r1.csv
2026-08-11,Consumer Cyclical,0.07378615318977962,0.11972223728881855,384,ICC calculation,data/202608/icc_live_usall_2026_0811_r1.csv
2026-08-11,Consumer Defensive,0.06619038167235114,0.10917317976977438,165,ICC calculation,data/202608/icc_live_usall_2026_0811_r1.csv
2026-08-11,Energy,0.08399896837707067,0.11337383134161272,207,ICC calculation,data/202608/icc_live_usall_2026_0811_r1.csv
2026-08-11,Financial Services,0.08588763867167369,0.1165194326486678,937,ICC calculation,data/202608/icc_live_usall_2026_0811_r1.csv
2026-08-11,Healthcare,0.0859921612923204,0.1012884469991457,384,ICC calculation,data/202608/icc_live_usall_2026_0811_r1.csv
2026-08-11,Industrials,0.05820180999944,0.09780269946533003,485,ICC calculation,data/202608/icc_live_usall_2026_0811_r1.csv
2026-08-11,Real Estate,0.05198418335810067,0.08863547398462751,188,ICC calculation,data/202608/icc_live_usall_2026_0811_r1.csv
2026-08-11,Technology,0.09120774059846487,0.10354912377526392,550,ICC calculation,data/202608/icc_live_usall_2026_0811_r1.csv
2026-08-11,Unknown,0.11256857301456431,0.09877533691228796,3,ICC calculation,data/202608/icc_live_usall_2026_0811_r1.csv
2026-08-11,Utilities,0.08091359296058762,0.10214994922995956,87,ICC calculation,data/202608/icc_live_usall_2026_0811_r1.csv
