date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-08-13,Basic Materials,0.08500284948589013,0.12122053800595302,179,ICC calculation,data/202608/icc_live_usall_2026_0813_r1.csv
2026-08-13,Communication Services,0.05754011535532459,0.13173616560080478,172,ICC calculation,data/202608/icc_live_usall_2026_0813_r1.csv
2026-08-13,Consumer Cyclical,0.07380630369803462,0.11934309697617064,386,ICC calculation,data/202608/icc_live_usall_2026_0813_r1.csv
2026-08-13,Consumer Defensive,0.06404897548264721,0.10827496267053965,168,ICC calculation,data/202608/icc_live_usall_2026_0813_r1.csv
2026-08-13,Energy,0.0839447240790847,0.11205412994104345,210,ICC calculation,data/202608/icc_live_usall_2026_0813_r1.csv
2026-08-13,Financial Services,0.08567891418286996,0.11557424114460547,940,ICC calculation,data/202608/icc_live_usall_2026_0813_r1.csv
2026-08-13,Healthcare,0.0866482964221408,0.10146707806195703,385,ICC calculation,data/202608/icc_live_usall_2026_0813_r1.csv
2026-08-13,Industrials,0.057636589997496886,0.09717717639021187,487,ICC calculation,data/202608/icc_live_usall_2026_0813_r1.csv
2026-08-13,Real Estate,0.05037891516577759,0.08979328066520548,189,ICC calculation,data/202608/icc_live_usall_2026_0813_r1.csv
2026-08-13,Technology,0.09038267677286654,0.10204382386057703,550,ICC calculation,data/202608/icc_live_usall_2026_0813_r1.csv
2026-08-13,Unknown,0.11102535209964408,0.09993357946042487,3,ICC calculation,data/202608/icc_live_usall_2026_0813_r1.csv
2026-08-13,Utilities,0.08028136162842885,0.10187368073545579,87,ICC calculation,data/202608/icc_live_usall_2026_0813_r1.csv
