ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,icc_method,ICC,bm,date
MMM,182.08,3.12,93902741504,515722417,5.724,Industrials,3M Company,8.94346,0.08742030489318453,forecast_icc,0.06444022205152705,0.03143672982947205,2026-08-05
GOOGL,362.43,0.88,4432495378432,5867155790,50.896,Communication Services,Alphabet Inc.,20.5849,0.01,forecast_icc,0.04270880136274535,0.06736944668704321,2026-08-05
AXP,348.99,3.8,235676368896,675309833,50.785,Financial Services,American Express Company,17.67766,0.13838143736218478,forecast_icc,0.07628727945635483,0.14551993494111864,2026-08-05
AMGN,407.83,10.08,220109225984,539708274,17.028,Healthcare,Amgen Inc.,22.35162,0.04863361134450206,forecast_icc,0.06066956759042351,0.04175269095871539,2026-08-05
AMZN,272.65,0.0,2940888154112,10786313572,51.156,Consumer Cyclical,"Amazon.com, Inc.",12.11175,0.01,forecast_icc,0.035667921381397544,0.18762517585638788,2026-08-05
AAPL,311.0,1.08,4538790051840,14594180000,7.36,Technology,Apple Inc.,8.81654,0.08756156043073604,forecast_icc,0.04013591808743608,0.02366559448072627,2026-08-05
BA,240.19,0.0,189700259840,789792534,7.716,Industrials,Boeing Company (The),4.13402,0.04,forecast_icc,0.02227437865070636,0.03212456955770082,2026-08-05
CAT,871.08,6.52,401212473344,460591983,40.511,Industrials,"Caterpillar, Inc.",26.263,0.16637627079922312,forecast_icc,0.0585803247447116,0.046506634421893255,2026-08-05
CVX,186.41,7.12,365736427520,1962000000,92.906,Energy,Chevron Corporation,15.83761,0.01,forecast_icc,0.06827342035692918,0.49839599855016375,2026-08-05
CSCO,121.5,1.68,478884298752,3941434665,12.401,Technology,"Cisco Systems, Inc.",4.27724,0.12007041924231499,forecast_icc,0.05761546047595471,0.10206584640182019,2026-08-05
KO,86.83,2.12,373590327296,4302549243,8.401,Consumer Defensive,Coca-Cola Company (The),3.30143,0.0681492565342896,forecast_icc,0.05218850535846731,0.09675228063869096,2026-08-05
DIS,101.76,1.5,176707420160,1736511424,62.297,Communication Services,Walt Disney Company (The),6.80726,0.09552889121320463,forecast_icc,0.07981080601211488,0.6121953004745174,2026-08-05
GS,1060.38,20.0,308752318464,291171408,366.451,Financial Services,"Goldman Sachs Group, Inc. (The)",70.76699,0.048085837761363104,forecast_icc,0.06673429390559138,0.3455846231821869,2026-08-05
HD,353.14,9.32,352121782272,997116682,13.916,Consumer Cyclical,"Home Depot, Inc. (The)",14.9609,0.07628418076452625,forecast_icc,0.059047792104049784,0.03940646800428109,2026-08-05
HON,248.12,2.8,78639153152,316940010,58.487,Industrials,Honeywell International Inc.,8.29633,0.20698911446386536,forecast_icc,0.07312312522933781,0.23572062543756625,2026-08-05
IBM,235.92,6.76,222268342272,942134390,36.568,Technology,International Business Machines,12.3266,0.068819463599046,forecast_icc,0.06627622258692745,0.15500169759380097,2026-08-05
JNJ,257.59,5.36,620765773824,2409898597,35.284,Healthcare,Johnson & Johnson,11.61858,0.10027645374908123,forecast_icc,0.0656720050663451,0.13697736840861335,2026-08-05
JPM,359.24,6.0,954931740672,2658200000,133.007,Financial Services,JP Morgan Chase & Co.,24.06208,0.034594266164853504,forecast_icc,0.06165406384142344,0.3702455289120404,2026-08-05
MCD,274.0,7.44,194678603776,710505859,-2.519,Consumer Cyclical,McDonald's Corporation,12.91059,0.09324205942563446,forecast_icc,0.06828022538950573,,2026-08-05
MRK,128.33,3.4,316952576000,2469824415,18.576,Healthcare,"Merck & Company, Inc.",2.7605,0.75,forecast_icc,0.18295257509233676,0.14475180770589477,2026-08-05
MSFT,487.46,3.64,3619656564736,7425545491,59.565,Technology,Microsoft Corporation,19.67315,0.1929330076779774,forecast_icc,0.07675261636269848,0.12219463622059801,2026-08-05
NKE,42.45,1.64,62974521344,1202110951,10.024,Consumer Cyclical,"Nike, Inc.",1.72205,0.29935251589675094,forecast_icc,0.12537773868408542,0.1913465940773217,2026-08-05
NVDA,219.22,1.0,5309727768576,24221000000,8.07,Technology,NVIDIA Corporation,8.99574,0.43294826217743076,forecast_icc,0.12941926641046175,0.036812333610922725,2026-08-05
PG,146.8,4.35,341838331904,2328598978,23.081,Consumer Defensive,Procter & Gamble Company (The),7.00942,0.05716307483358096,forecast_icc,0.05953904688684075,0.15722751954661376,2026-08-05
CRM,192.98,1.76,158050615296,819000000,41.801,Technology,"Salesforce, Inc.",14.13332,0.0975687241214378,forecast_icc,0.0826626235927338,0.21660794509331108,2026-08-05
SHW,369.68,3.2,89742827520,242758151,15.973,Basic Materials,Sherwin-Williams Company (The),12.07014,0.12572182261349063,forecast_icc,0.05396603236483177,0.04320764180356193,2026-08-05
TRV,382.45,5.0,79769518080,208575022,158.778,Financial Services,"The Travelers Companies, Inc.",34.05766,0.01,forecast_icc,0.06244265277333272,0.41516014688597197,2026-08-05
UNH,412.75,9.28,374836592640,908144404,115.357,Healthcare,UnitedHealth Group Incorporated,19.8121,0.13241100135775596,forecast_icc,0.07757659058680463,0.27948395666066206,2026-08-05
V,368.54,2.68,688081600512,1704112694,18.87,Financial Services,Visa Inc.,13.21465,0.13264293795144022,forecast_icc,0.05845703486437859,0.04673371081547936,2026-08-05
WMT,112.34,0.99,894010589184,7958079155,11.848,Consumer Defensive,Walmart Inc.,2.90019,0.13145000844772237,forecast_icc,0.04685794490406012,0.10546555372962628,2026-08-05
