date,family,value,method,n_firms,source_file,label,yyyymm,year
2026-01-01,all_market,0.07686395944889199,ICC calculation,3198,data/202601/icc_live_usall_2026_0101.csv,all_market,202601,2026
2026-01-01,sp500,0.06846459233629582,ICC calculation,500,data/202601/icc_live_sp500_2026_0101.csv,sp500,202601,2026
