date,family,value,method,n_firms,source_file,label,yyyymm,year
2026-01-26,all_market,0.07447776461256914,ICC calculation,2686,data/202601/icc_live_usall_2026_0126_r1.csv,all_market,202601,2026
2026-01-26,sp500,0.06898439095251283,ICC calculation,495,data/202601/icc_live_sp500_2026_0126_r1.csv,sp500,202601,2026
