date,family,value,method,n_firms,source_file,label,yyyymm,year
2026-01-06,all_market,0.07561994882973741,ICC calculation,3277,data/202601/icc_live_usall_2026_0106_r1.csv,all_market,202601,2026
2026-01-06,sp500,0.06768487976678952,ICC calculation,497,data/202601/icc_live_sp500_2026_0106_r1.csv,sp500,202601,2026
