date,family,value,method,n_firms,source_file,label,yyyymm,year
2026-01-21,all_market,0.07454266637212634,ICC calculation,2684,data/202601/icc_live_usall_2026_0121_r1.csv,all_market,202601,2026
2026-01-21,sp500,0.0689539185928104,ICC calculation,495,data/202601/icc_live_sp500_2026_0121_r1.csv,sp500,202601,2026
