date,country,ticker,company,icc,mktcap
2026-09-10,Argentina,YPF,YPF,0.0720774876480968,21979729920.0
2026-09-10,Argentina,GGAL,Grupo Financiero Galicia,0.2486379996036297,7577957888.0
2026-09-10,Argentina,TEO,Telecom Argentina,0.0750859726566209,5832186880.0
2026-09-10,Argentina,BMA,Banco Macro,0.4,5040313856.0
2026-09-10,Argentina,PAM,Pampa Energia,0.1121578587771608,4753656832.0
2026-09-10,Argentina,LOMA,Loma Negra,0.1120548688401247,1177469056.0
2026-09-10,Australia,BHP,BHP,0.0749825929266506,221998006272.0
2026-09-10,Australia,WDS,Woodside,0.0660921698924908,45417283584.0
2026-09-10,Brazil,PBR,Petrobras,0.1343746803406501,137780543488.0
2026-09-10,Brazil,ITUB,Itau,0.1124666574963205,91481538560.0
2026-09-10,Brazil,VALE,Vale,0.121332054482084,65028050944.0
2026-09-10,Brazil,ABEV,Ambev,0.0866614922332117,46876794880.0
2026-09-10,Brazil,BSBR,Santander Brasil,0.1816740434708933,44026662912.0
2026-09-10,Brazil,BBD,Bradesco,0.1449347953699861,37909254144.0
2026-09-10,Brazil,VIV,Telefonica Brasil,0.2641544829828851,19045814272.0
2026-09-10,Brazil,SUZ,Suzano,0.094990566300434,11613618176.0
2026-09-10,Brazil,GGB,Gerdau,0.2245381625260282,10006844416.0
2026-09-10,Brazil,SID,CSN,0.2006903228814441,1830009600.0
2026-09-10,Canada,RY,Royal Bank of Canada,0.0914436341571384,285164863488.0
2026-09-10,Canada,TD,Toronto-Dominion,0.1007669110211625,196850712576.0
2026-09-10,Canada,SHOP,Shopify,0.0496640004164509,162889121792.0
2026-09-10,Canada,BMO,Bank of Montreal,0.1054319798541066,120730566656.0
2026-09-10,Canada,BNS,Scotiabank,0.1120573963483425,112968310784.0
2026-09-10,Canada,ENB,Enbridge,0.0960814209926583,105316605952.0
2026-09-10,Canada,CNQ,Canadian Natural Resources,0.0830149249029595,104724201472.0
2026-09-10,Canada,CM,CIBC,0.0957503777491549,103931371520.0
2026-09-10,Canada,CP,Canadian Pacific Kansas City,0.0869497781395743,78097399808.0
2026-09-10,Canada,CNI,Canadian National Railway,0.0863794389960955,73289678848.0
2026-09-10,Chile,BCH,Banco de Chile,0.1046410228342525,21142876160.0
2026-09-10,Chile,SQM,SQM,0.0755238017160645,20705886208.0
2026-09-10,Chile,LTM,LATAM Airlines,0.1901799892286567,14836262912.0
2026-09-10,Chile,ENIC,Enel Chile,0.4,6169657344.0
2026-09-10,Chile,CCU,CCU,0.1192029619823037,2156873216.0
2026-09-10,China,BABA,Alibaba Group,0.3467212904727216,269839286272.0
2026-09-10,China,PDD,PDD Holdings,0.3629617691619032,110797176832.0
2026-09-10,China,NTES,NetEase,0.2841021940908087,74032128000.0
2026-09-10,China,JD,JD.com,0.4,36490510336.0
2026-09-10,China,BIDU,Baidu,0.3093270924271337,30935590912.0
2026-09-10,China,TCOM,Trip.com,0.2951645926553635,24369592320.0
2026-09-10,China,BEKE,KE Holdings,0.2297019900801261,18398593024.0
2026-09-10,China,FUTU,Futu,0.3560442098908859,15913477120.0
2026-09-10,China,ZTO,ZTO Express,0.2824722876847273,15774958592.0
2026-09-10,China,YUMC,Yum China,0.1025111024016062,14378075136.0
2026-09-10,Colombia,EC,Ecopetrol,0.083864121489842,37148934144.0
2026-09-10,Colombia,CIB,Bancolombia,0.1113806315877113,24353386496.0
2026-09-10,France,TTE,TotalEnergies,0.0879137071968144,201603891200.0
2026-09-10,France,SNY,Sanofi,0.1253802150451951,102362996736.0
2026-09-10,Germany,SAP,SAP,0.0757521328630052,237708361728.0
2026-09-10,Germany,DB,Deutsche Bank,0.1557080911754386,75817648128.0
2026-09-10,India,HDB,HDFC Bank,0.0938805444790772,112192077824.0
2026-09-10,India,IBN,ICICI Bank,0.0829457123079564,103538327552.0
2026-09-10,India,INFY,Infosys,0.0850370266880885,44188766208.0
2026-09-10,India,WIT,Wipro,0.1014215811303457,16521359360.0
2026-09-10,India,RDY,Dr Reddy's,0.4,9754292224.0
2026-09-10,India,MMYT,MakeMyTrip,0.0830856957144944,4616399360.0
2026-09-10,India,SIFY,Sify,0.0270163150396349,1027847168.0
2026-09-10,Israel,TEVA,Teva,0.1514797281190963,42358513664.0
2026-09-10,Israel,CHKP,Check Point,0.079246816706829,13325153280.0
2026-09-10,Israel,ICL,ICL,0.0779790385482045,7382908416.0
2026-09-10,Israel,NICE,NICE,0.1152165726460766,5729750528.0
2026-09-10,Israel,ZIM,ZIM,0.1987424476730698,3551714304.0
2026-09-10,Israel,WIX,Wix,0.1632405443765788,3160474880.0
2026-09-10,Italy,E,Eni,0.0832013126154885,81102135296.0
2026-09-10,Italy,RACE,Ferrari,0.0413613832571165,71778615296.0
2026-09-10,Japan,MUFG,Mitsubishi UFJ,0.0748223501707719,262146768896.0
2026-09-10,Japan,TM,Toyota,0.1412461331527391,227931619328.0
2026-09-10,Japan,SMFG,Sumitomo Mitsui,0.0920506498793171,168128315392.0
2026-09-10,Japan,SONY,Sony,0.0526641424792228,137408380928.0
2026-09-10,Japan,MFG,Mizuho,0.1073571595092505,134361808896.0
2026-09-10,Japan,TAK,Takeda,0.4,57834340352.0
2026-09-10,Japan,HMC,Honda,0.2420040446996848,41027796992.0
2026-09-10,Japan,IX,ORIX,0.0825814519485611,40653062144.0
2026-09-10,Japan,NMR,Nomura,0.071743366473253,30804129792.0
2026-09-10,Luxembourg,SPOT,Spotify,0.0625837407309545,107278155776.0
2026-09-10,Luxembourg,GLOB,Globant,0.1064514064380751,1584689792.0
2026-09-10,Mexico,AMX,America Movil,0.1006728947336107,68270252032.0
2026-09-10,Mexico,FMX,FEMSA,0.0524455907307014,40053919744.0
2026-09-10,Mexico,KOF,Coca-Cola FEMSA,0.0956271064331725,23239407616.0
2026-09-10,Mexico,CX,Cemex,0.0908138939427826,15381872640.0
2026-09-10,Mexico,PAC,Pacific Airport Group,0.0893024523347444,12171692032.0
2026-09-10,Mexico,ASR,ASUR,0.1305161000906322,7542854144.0
2026-09-10,Mexico,OMAB,OMA,0.1415508696569841,4736850432.0
2026-09-10,Netherlands,ASML,ASML,0.0804003216612435,648141864960.0
2026-09-10,Netherlands,ING,ING,0.0926592410500449,104524300288.0
2026-09-10,Netherlands,NXPI,NXP,0.1113040034157287,57106358272.0
2026-09-10,Netherlands,PHG,Philips,0.0898133782584652,24044716032.0
2026-09-10,Netherlands,AER,AerCap,0.0812858465454169,22073356288.0
2026-09-10,Netherlands,CNH,CNH Industrial,0.1374888253233336,21710143488.0
2026-09-10,Netherlands,STLA,Stellantis,0.303759694391491,15316970496.0
2026-09-10,Netherlands,QGEN,Qiagen,0.0640644716547097,8699634688.0
2026-09-10,Peru,BAP,Credicorp,0.1166813141753485,30134867968.0
2026-09-10,Peru,BVN,Buenaventura,0.0841232755940212,8597454848.0
2026-09-10,Singapore,SE,Sea Limited,0.1007415244258832,65958461440.0
2026-09-10,Singapore,GRAB,Grab,0.0431335899368678,12314818560.0
2026-09-10,South Africa,GFI,Gold Fields,0.1459511584351057,40696152064.0
2026-09-10,South Africa,SSL,Sasol,0.1030638055502976,9391202304.0
2026-09-10,South Africa,SBSW,Sibanye Stillwater,0.4,9092764672.0
2026-09-10,South Korea,KB,KB Financial,0.4,44432478208.0
2026-09-10,South Korea,SHG,Shinhan,0.1087862297946616,38248312832.0
2026-09-10,South Korea,PKX,POSCO,0.122222746364445,18632957952.0
2026-09-10,South Korea,SKM,SK Telecom,0.2835269422596266,14223125504.0
2026-09-10,South Korea,KT,KT,0.108331725758355,9334766592.0
2026-09-10,South Korea,LPL,LG Display,0.0358691406613257,3150000128.0
2026-09-10,Spain,SAN,Santander,0.1030560516368698,212459864064.0
2026-09-10,Spain,BBVA,BBVA,0.0800846938754238,159147917312.0
2026-09-10,Spain,GRFS,Grifols,0.1950736324381182,5206432256.0
2026-09-10,Switzerland,NVS,Novartis,0.0922359768182509,261310267392.0
2026-09-10,Switzerland,UBS,UBS,0.1115062541660664,165364678656.0
2026-09-10,Taiwan,TSM,Taiwan Semiconductor,0.0999016873019152,2219966464000.0
2026-09-10,Taiwan,ASX,ASE Technology,0.1727375746268086,103782105088.0
2026-09-10,Taiwan,UMC,United Microelectronics,0.0372636508627154,55474941952.0
2026-09-10,Taiwan,HIMX,Himax,0.208341559978218,2403589120.0
2026-09-10,United Kingdom,HSBC,HSBC,0.1026886842529425,355148234752.0
2026-09-10,United Kingdom,SHEL,Shell,0.0828545874739606,274520129536.0
2026-09-10,United Kingdom,ARM,Arm Holdings,0.0424941842847624,271463874560.0
2026-09-10,United Kingdom,AZN,AstraZeneca,0.089057403877225,247583424512.0
2026-09-10,United Kingdom,RIO,Rio Tinto,0.0724076573868478,161643855872.0
2026-09-10,United Kingdom,UL,Unilever,0.0688267156455914,132705689600.0
2026-09-10,United Kingdom,BP,BP,0.0964707413373472,118671777792.0
2026-09-10,United Kingdom,BTI,British American Tobacco,0.1127558507762497,118132875264.0
2026-09-10,United Kingdom,GSK,GSK,0.0897030809793676,96375005184.0
2026-09-10,United Kingdom,BCS,Barclays,0.1386238346655285,87858266112.0
