date,country,ticker,company,icc,mktcap
2026-09-21,Argentina,YPF,YPF,0.0747040254554631,20850552832.0
2026-09-21,Brazil,PBR,Petrobras,0.1381610743497811,132947271680.0
2026-09-21,Canada,RY,Royal Bank of Canada,0.0913785071524546,285455581184.0
2026-09-21,Chile,BCH,Banco de Chile,0.1051142760701785,21021655040.0
2026-09-21,China,BABA,Alibaba Group,0.3366325672803237,287710937088.0
2026-09-21,Colombia,EC,Ecopetrol,0.0885484069814349,34620256256.0
2026-09-21,France,TTE,TotalEnergies,0.0902920677526092,198945685504.0
2026-09-21,Germany,SAP,SAP,0.0750133230856811,241482629120.0
2026-09-21,India,HDB,HDFC Bank,0.0828534033088511,121534038016.0
2026-09-21,Israel,TEVA,Teva,0.1295380876481261,46721683456.0
2026-09-21,Italy,E,Eni,0.0881931159514383,77595475968.0
2026-09-21,Japan,MUFG,Mitsubishi UFJ,0.0745131004741077,263610023936.0
2026-09-21,Luxembourg,SPOT,Spotify,0.0617430628296176,106239754240.0
2026-09-21,Mexico,AMX,America Movil,0.1017967390511968,67147616256.0
2026-09-21,Netherlands,ASML,ASML,0.0789687792567398,657318019072.0
2026-09-21,Peru,BAP,Credicorp,0.1154236999329728,30971152384.0
2026-09-21,Singapore,SE,Sea Limited,0.1035072131654559,62871539712.0
2026-09-21,South Africa,GFI,Gold Fields,0.1507433575175994,37408747520.0
2026-09-21,South Korea,KB,KB Financial,0.4,45362909184.0
2026-09-21,Spain,SAN,Santander,0.1031018089386167,212117274624.0
2026-09-21,Switzerland,NVS,Novartis,0.0900774975511163,267962777600.0
2026-09-21,Taiwan,TSM,Taiwan Semiconductor,0.0974876522288764,2308707188736.0
2026-09-21,United Kingdom,HSBC,HSBC,0.1030366126868668,353202044928.0
