date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-09-17,Argentina,0.153763272595796,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-17,Brazil,0.135894785860114,10,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-17,Canada,0.0902882860604254,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-17,Chile,0.1299448001325055,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-17,China,0.3292106194163682,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-17,Colombia,0.0974037365959484,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-17,France,0.1004059491610332,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-17,Germany,0.0933766774035762,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-17,India,0.0986407933796482,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-17,Israel,0.1115429880166803,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-17,Italy,0.0646579281304882,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-17,Japan,0.1160756243878353,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-17,Luxembourg,0.0614471085838172,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-17,Mexico,0.085070858706386,8,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-17,Netherlands,0.0947120972115665,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-17,Peru,0.1090081342194823,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-17,Singapore,0.0952638801014454,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-17,South Africa,0.1822708052415224,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-17,South Korea,0.231210313354984,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-17,Spain,0.0942102169844932,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-17,Switzerland,0.0996650465207817,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-17,Taiwan,0.1011751112909851,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-17,United Kingdom,0.0857311242375444,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
