date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-09-01,Argentina,0.1460631827939998,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-01,Australia,0.05195105558531791,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-01,Brazil,0.14172909551455112,10,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-01,Canada,0.08891865387880386,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-01,Chile,0.1383320474833502,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-01,China,0.32447438941611123,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-01,Colombia,0.0918575944953762,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-01,France,0.09894359404971376,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-01,Germany,0.09363327191116809,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-01,India,0.07947814538957523,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-01,Israel,0.13019488849836097,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-01,Italy,0.06185319621311725,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-01,Japan,0.11596123459874932,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-01,Luxembourg,0.06128769910534201,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-01,Mexico,0.08980919290966204,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-01,Netherlands,0.09263070130522401,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-01,Peru,0.11076355204915299,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-01,Singapore,0.08937005754487218,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-01,South Africa,0.19094905660564296,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-01,South Korea,0.2292096052781376,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-01,Spain,0.09527611865705678,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-01,Switzerland,0.09222711763265565,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-01,Taiwan,0.10232648620516092,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-01,United Kingdom,0.08569209246000117,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
