date,country,ticker,company,icc,mktcap
2026-09-02,Argentina,YPF,YPF,0.0740181895818153,21136766976.0
2026-09-02,Argentina,GGAL,Grupo Financiero Galicia,0.247817817345412,7627099136.0
2026-09-02,Argentina,TEO,Telecom Argentina,0.0746990179573,5733117440.0
2026-09-02,Argentina,BMA,Banco Macro,0.4,5055659008.0
2026-09-02,Argentina,PAM,Pampa Energia,0.1136619797965264,4644556800.0
2026-09-02,Argentina,LOMA,Loma Negra,0.1101237830410183,1214811904.0
2026-09-02,Australia,BHP,BHP,0.0499187688419424,237450182656.0
2026-09-02,Australia,WDS,Woodside,0.0610395952795731,45303218176.0
2026-09-02,Brazil,PBR,Petrobras,0.1369745092889304,134429483008.0
2026-09-02,Brazil,ITUB,Itau,0.1201821937675195,89056722944.0
2026-09-02,Brazil,VALE,Vale,0.1188240985429921,66943143936.0
2026-09-02,Brazil,ABEV,Ambev,0.0878805042979879,46105796608.0
2026-09-02,Brazil,BSBR,Santander Brasil,0.1814793042575239,44101533696.0
2026-09-02,Brazil,BBD,Bradesco,0.1384933770119595,36532662272.0
2026-09-02,Brazil,VIV,Telefonica Brasil,0.2654404176125294,18886033408.0
2026-09-02,Brazil,SUZ,Suzano,0.0968963813392379,11256465408.0
2026-09-02,Brazil,GGB,Gerdau,0.2026177539576671,9751768064.0
2026-09-02,Brazil,SID,CSN,0.2154121492093464,1551529856.0
2026-09-02,Canada,RY,Royal Bank of Canada,0.0899040086816863,287767592960.0
2026-09-02,Canada,TD,Toronto-Dominion,0.0994443395626858,199029932032.0
2026-09-02,Canada,SHOP,Shopify,0.0453612888379905,182536175616.0
2026-09-02,Canada,BMO,Bank of Montreal,0.1056367654969415,120480841728.0
2026-09-02,Canada,BNS,Scotiabank,0.1110253529399701,113753612288.0
2026-09-02,Canada,ENB,Enbridge,0.0953893388082708,109881344000.0
2026-09-02,Canada,CNQ,Canadian Natural Resources,0.0812731992813605,106806321152.0
2026-09-02,Canada,CM,CIBC,0.0956869848113254,105011814400.0
2026-09-02,Canada,CP,Canadian Pacific Kansas City,0.086510253035161,78712758272.0
2026-09-02,Canada,CNI,Canadian National Railway,0.0860495444523662,73465102336.0
2026-09-02,Chile,SQM,SQM,0.084381807797298,23176652800.0
2026-09-02,Chile,BCH,Banco de Chile,0.1036314559373852,21405519872.0
2026-09-02,Chile,LTM,LATAM Airlines,0.1890672380787165,14997271552.0
2026-09-02,Chile,ENIC,Enel Chile,0.4,6058990592.0
2026-09-02,Chile,CCU,CCU,0.1187985315777545,2167981568.0
2026-09-02,China,BABA,Alibaba Group,0.3450356841220857,277917564928.0
2026-09-02,China,PDD,PDD Holdings,0.3519208109736779,117074362368.0
2026-09-02,China,NTES,NetEase,0.2785554066101553,76487483392.0
2026-09-02,China,JD,JD.com,0.3917137396301421,37584412672.0
2026-09-02,China,BIDU,Baidu,0.3153977377855504,31998855168.0
2026-09-02,China,TCOM,Trip.com,0.2817913192311642,27474038784.0
2026-09-02,China,BEKE,KE Holdings,0.2214486509203818,19786633216.0
2026-09-02,China,FUTU,Futu,0.349826531060084,16554166272.0
2026-09-02,China,ZTO,ZTO Express,0.2841163559532368,15904061440.0
2026-09-02,China,YUMC,Yum China,0.0986132589763632,15242684416.0
2026-09-02,Colombia,EC,Ecopetrol,0.0859279121032837,35997667328.0
2026-09-02,Colombia,CIB,Bancolombia,0.1150568185616335,23245768704.0
2026-09-02,France,TTE,TotalEnergies,0.0872695625317981,199626883072.0
2026-09-02,France,SNY,Sanofi,0.1208864150998983,106556235776.0
2026-09-02,Germany,SAP,SAP,0.0748222232571115,242025103360.0
2026-09-02,Germany,DB,Deutsche Bank,0.1553713157080965,76099502080.0
2026-09-02,India,HDB,HDFC Bank,0.0900948405534197,119229767680.0
2026-09-02,India,IBN,ICICI Bank,0.0798216507788166,109739761664.0
2026-09-02,India,INFY,Infosys,0.0787991043305359,48482082816.0
2026-09-02,India,WIT,Wipro,0.0962976795291271,17806977024.0
2026-09-02,India,RDY,Dr Reddy's,0.4,10137466880.0
2026-09-02,India,MMYT,MakeMyTrip,0.0751572035534352,5425303552.0
2026-09-02,India,SIFY,Sify,0.0268266073994081,1037988032.0
2026-09-02,Israel,TEVA,Teva,0.1492264572118457,43686952960.0
