date,country,icc,n_selected,n_icc_available,coverage_mktcap,method,status
2026-09-02,Argentina,0.1457078180951967,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Australia,0.0515530485849834,10,4,0.9462607967172316,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Belgium,0.1498487732410808,4,2,0.756115300760254,Partial ADR estimate,partial_adr_estimate
2026-09-02,Bermuda,0.0746273748852453,7,3,0.7585878246718837,Partial ADR estimate,partial_adr_estimate
2026-09-02,Brazil,0.1258358838394596,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Canada,0.08830987623967,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Cayman Islands,0.1686183042490846,10,7,0.9885277000968444,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Chile,0.1192235734389367,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,China,0.3194375049333199,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,France,0.0920431592345215,10,7,0.987585620138113,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Germany,0.1029897163191945,10,9,0.9726540323292624,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Greece,0.1268924036086946,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-02,Hong Kong,0.2803770806133654,10,9,0.9950333997856444,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,India,0.0949080479575346,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Ireland,0.1195110235355398,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Israel,0.0972097898517616,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Italy,0.0911588080870105,8,7,0.9998908866962825,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Japan,0.114910655647864,10,9,0.9998462696337695,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Jersey,0.1420360479032442,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-02,Luxembourg,0.206487950187216,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Malaysia,0.180966856109077,6,2,0.1108615661695253,Partial ADR estimate,partial_adr_estimate
2026-09-02,Mexico,0.0906252267705673,9,8,0.999996078252903,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Netherlands,0.0842348046487166,10,7,0.9450272303710304,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Singapore,0.0872387237137852,10,4,0.7547558298322248,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,South Africa,0.1546413463987959,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,South Korea,0.2439241483256859,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Spain,0.0938496995117789,4,3,0.9998343636255684,Partial ADR estimate,partial_adr_estimate
2026-09-02,Sweden,0.061471503074504,4,2,0.9949521673090548,Partial ADR estimate,partial_adr_estimate
2026-09-02,Switzerland,0.0839494530180473,10,6,0.9912370378431354,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Taiwan,0.1018063608785385,10,8,0.9998889119861571,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,United Arab Emirates,0.3118119123901216,5,3,0.9319087264974362,Partial ADR estimate,partial_adr_estimate
2026-09-02,United Kingdom,0.0799957581665632,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,United States,0.1009756262646366,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
