date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-09-10,Argentina,0.14209161586875,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-10,Australia,0.0734726610736829,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-10,Brazil,0.1353020485848744,10,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-10,Canada,0.0902372085515526,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-10,Chile,0.1434010960863337,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-10,China,0.3306230077837616,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-10,Colombia,0.0947599738489262,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-10,France,0.1005308183783474,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-10,Germany,0.0950872837675613,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-10,India,0.0989143080721963,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-10,Israel,0.1315096774911817,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-10,Italy,0.0635571639453841,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-10,Japan,0.115947162029279,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-10,Luxembourg,0.0632223116013211,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-10,Mexico,0.0894692738409681,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-10,Netherlands,0.0890630932028963,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-10,Peru,0.1094543717590064,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-10,Singapore,0.0916780066986512,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-10,South Africa,0.1781789159195138,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-10,South Korea,0.2293997366593483,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-10,Spain,0.0946254767545148,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-10,Switzerland,0.099704480068205,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-10,Taiwan,0.101726013694122,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-10,United Kingdom,0.0854194109311084,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
