date,country,icc,n_selected,n_icc_available,coverage_mktcap,method,status
2026-09-14,Argentina,0.1551796052686609,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Australia,0.0769662995748341,6,2,0.9995791136874218,Partial ADR estimate,partial_adr_estimate
2026-09-14,Brazil,0.1240902206599522,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Canada,0.0899289700888939,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Cayman Islands,0.1751401692903724,9,6,0.9810976219905206,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Chile,0.1200316573519738,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,China,0.308519953308925,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,France,0.0934217537996429,10,7,0.9894252127048754,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Germany,0.1040516617363653,10,8,0.9727866520756124,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Greece,0.1273605085237081,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-14,Hong Kong,0.3471373324668831,10,7,0.9864596740177602,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,India,0.096657203608441,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Ireland,0.1205627046897895,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Israel,0.0975753022237576,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Italy,0.0960599499203995,7,6,0.9999061492524142,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Japan,0.1142443399499564,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Jersey,0.1505150665553938,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-14,Luxembourg,0.2194026803712552,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Mexico,0.0863712970104091,7,6,0.9999966714750634,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Netherlands,0.0914206080107664,8,7,0.9995963057134598,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Singapore,0.0437875804775631,10,4,0.7146184596984829,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,South Africa,0.1500644092093143,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,South Korea,0.2465071360186226,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Spain,0.0940848150717781,4,3,0.9998436458743196,Partial ADR estimate,partial_adr_estimate
2026-09-14,Sweden,0.0609556337517903,3,2,0.9963004304287324,Partial ADR estimate,partial_adr_estimate
2026-09-14,Switzerland,0.0868988667192912,8,6,0.993636815954268,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,Taiwan,0.1018858574597518,8,6,0.9999709508325068,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,United Arab Emirates,0.0870951754601105,4,2,0.8467980377280686,Partial ADR estimate,partial_adr_estimate
2026-09-14,United Kingdom,0.085740088898175,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-14,United States,0.1064739484812678,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
