date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-09-18,Argentina,0.1425171943485354,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-18,Australia,0.07447872437356749,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-18,Brazil,0.1371344255223277,10,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-18,Canada,0.09043935591673924,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-18,Chile,0.14561236310644624,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-18,China,0.3263233001334997,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-18,Colombia,0.09726338951264715,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-18,France,0.10121690180552342,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-18,Germany,0.09465538745538296,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-18,India,0.09840290417657827,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-18,Israel,0.10958892887946034,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-18,Italy,0.06551932559656012,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-18,Japan,0.11717383732672482,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-18,Luxembourg,0.06299806566278725,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-18,Mexico,0.08945512380532619,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-18,Netherlands,0.09230611714290363,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-18,Peru,0.10954370737462821,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-18,Singapore,0.09511893199923739,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-18,South Africa,0.18361521003750259,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-18,South Korea,0.232599428710459,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-18,Spain,0.09591149359818715,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-18,Switzerland,0.09982601450268053,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-18,Taiwan,0.1005332091491026,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-18,United Kingdom,0.08490320845736239,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
