date,country,icc,n_selected,n_icc_available,coverage_mktcap,method,status
2026-09-07,Argentina,0.1531945737880508,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Australia,0.0719396550512284,10,4,0.928650871157574,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Belgium,0.0788530014773975,7,4,0.9939377257875678,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Bermuda,0.0912923216512205,10,7,0.9130074052239748,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Brazil,0.1422092200805,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Canada,0.087878276305749,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Cayman Islands,0.1503153383797731,10,9,0.9942160804949876,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Chile,0.1362076823768136,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,China,0.3178379832806712,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Colombia,0.1029248389892168,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Cyprus,0.1453471490551186,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-07,Denmark,0.1029199938380827,3,2,0.9987806950695246,Partial ADR estimate,partial_adr_estimate
2026-09-07,Finland,0.0884100813227872,3,2,0.9728508848304718,Partial ADR estimate,partial_adr_estimate
2026-09-07,France,0.0926810121706172,10,7,0.9868936181384136,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Germany,0.1031681705025105,10,9,0.9728519711499796,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Greece,0.097291826192979,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Guernsey,0.085742516598765,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-07,Hong Kong,0.2376046819028118,10,7,0.9615058147837195,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,India,0.0952942524423989,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Ireland,0.1103485270724006,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Israel,0.0985713825209057,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Italy,0.092219227439379,10,9,0.9998951799962772,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Japan,0.1140265870353283,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Jersey,0.1658357532985851,4,3,0.9578215591486544,Partial ADR estimate,partial_adr_estimate
2026-09-07,Luxembourg,0.1749344814177711,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Malaysia,0.096108115429343,9,4,0.3458886397416456,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Mexico,0.1014913366156444,10,9,0.983898354236614,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Netherlands,0.0917895215230969,10,9,0.9442121560197532,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Peru,0.1143778300176664,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-07,Singapore,0.1501046702783172,10,6,0.9701594111971296,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,South Africa,0.1452559514932427,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,South Korea,0.1935876274873498,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Spain,0.0932106497927919,6,3,0.9995810727372662,Partial ADR estimate,partial_adr_estimate
2026-09-07,Sweden,0.0624941577396675,8,2,0.9740453226700724,Partial ADR estimate,partial_adr_estimate
2026-09-07,Switzerland,0.0816408847502287,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Taiwan,0.0994934237962087,10,8,0.999229385182546,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,Turkey,0.300203910479567,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-07,United Arab Emirates,0.2183792904641136,10,6,0.947797763235264,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,United Kingdom,0.0797065060536368,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-07,United States,0.1008526173717327,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
