date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-09-03,Argentina,0.1469299188758152,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Australia,0.0716573321890118,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-03,Brazil,0.1367763361281449,10,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Canada,0.0864983145802442,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Chile,0.1430322333581406,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,China,0.3216645095787214,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Colombia,0.0973282565632853,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-03,France,0.0996207047949077,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-03,Germany,0.0920403779701093,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-03,India,0.1099201888292782,8,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Israel,0.1295504869385091,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Italy,0.0616078779921979,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-03,Japan,0.1086001260512556,9,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Luxembourg,0.0601174459457943,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-03,Mexico,0.0888861287383402,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Netherlands,0.089578579907907,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Peru,0.1082166494421108,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-03,Singapore,0.0893642535758238,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-03,South Africa,0.1757061114119724,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-03,South Korea,0.1361243476612907,6,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Spain,0.0926654868996764,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-03,Switzerland,0.0911885326208436,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-03,Taiwan,0.1022031693599168,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-03,United Kingdom,0.084490386451354,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
