date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-09-08,Argentina,0.15572687900138868,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-08,Brazil,0.13716643440989074,10,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-08,Canada,0.0887836402418362,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-08,Chile,0.13574106125591368,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-08,China,0.3277351035341808,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-08,Colombia,0.09658114943849994,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-08,France,0.10097650229666147,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-08,Germany,0.09350758168402151,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-08,India,0.09726003062904418,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-08,Israel,0.13628557482465353,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-08,Italy,0.06441827178614885,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-08,Japan,0.1156605264310403,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-08,Luxembourg,0.0626745261404468,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-08,Mexico,0.08532843449015663,8,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-08,Netherlands,0.08801724710600844,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-08,Peru,0.1096022811203606,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-08,Singapore,0.08866335084345096,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-08,South Africa,0.17515079731911262,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-08,South Korea,0.22854275736157179,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-08,Spain,0.0936071362538357,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-08,Switzerland,0.09923003534523575,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-08,Taiwan,0.0996203657726945,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-08,United Kingdom,0.08413106523591671,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
