date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-09-22,Argentina,0.1549506142839065,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-22,Brazil,0.1354449477507059,10,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-22,Canada,0.08925368673799282,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-22,Chile,0.13071071756490824,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-22,China,0.32268118615365615,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-22,Colombia,0.09876306794604116,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-22,France,0.10190792019179398,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-22,Germany,0.09437081165127012,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-22,India,0.09677364996681169,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-22,Israel,0.12217190553314983,7,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-22,Italy,0.06576689912655291,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-22,Japan,0.11146472573888032,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-22,Luxembourg,0.0637568548183397,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-22,Mexico,0.08523480822647882,8,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-22,Netherlands,0.09129115226943826,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-22,Peru,0.10767316525329026,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-22,Singapore,0.09204641114152934,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-22,South Africa,0.17935926819756048,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-22,South Korea,0.23098878907318812,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-22,Spain,0.09513536068774399,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-22,Switzerland,0.1001283582174364,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-22,Taiwan,0.09809441175856876,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-22,United Kingdom,0.08395089181484419,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
