date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status
2026-09-02,Argentina,0.14460595671660254,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Australia,0.05170056607203392,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-02,Brazil,0.13649719196780696,10,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Canada,0.08830987623966997,11,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Chile,0.14291590003998708,5,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,China,0.3256944482437404,15,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Colombia,0.09735742847646481,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-02,France,0.0989687224390162,9,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-02,Germany,0.09409060339400081,10,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-02,India,0.09468144669951997,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Israel,0.1292124021332031,7,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Italy,0.06180686071942612,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-02,Japan,0.11491065564786401,9,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Luxembourg,0.06018151595912731,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-02,Mexico,0.0892767700213937,8,7,7,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Netherlands,0.09184851259123118,8,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Peru,0.10922519488633695,2,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-02,Singapore,0.08905691160891425,4,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-02,South Africa,0.19239790291856723,4,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-02,South Korea,0.22897817853177424,6,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,Spain,0.09384969951177892,5,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-02,Switzerland,0.09162522108906294,6,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-02,Taiwan,0.10301592304499915,4,4,4,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-02,United Kingdom,0.08511105960929877,14,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
