date,country,icc,n_selected,n_icc_available,coverage_mktcap,method,status
2026-09-03,Argentina,0.1480062630790042,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Australia,0.0713321104987208,10,4,0.9434086441585212,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Belgium,0.1497328573414105,5,2,0.7021068639678212,Partial ADR estimate,partial_adr_estimate
2026-09-03,Bermuda,0.0738781334580281,7,3,0.7615979973264821,Partial ADR estimate,partial_adr_estimate
2026-09-03,Brazil,0.1274923578990033,10,9,0.9999757720706528,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Canada,0.0864983145802443,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Cayman Islands,0.1690145230463539,10,6,0.9843923216476288,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Chile,0.1193487484582449,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,China,0.3183703836574806,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,France,0.0923929427836363,10,6,0.9854304345186088,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Germany,0.1026792339862717,10,9,0.9731926531753462,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Greece,0.1282596821274023,3,3,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-03,Hong Kong,0.2741975710480175,10,9,0.9826734328918212,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,India,0.0933843011217832,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Ireland,0.1182369986555034,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Israel,0.0941554155154473,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Italy,0.080990993143214,8,7,0.9998947155599622,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Japan,0.111728846870196,10,9,0.9998495101484132,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Jersey,0.1368266902647631,2,2,1.0,Partial ADR estimate,partial_adr_estimate
2026-09-03,Luxembourg,0.2052309468847492,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Malaysia,0.1819450452977558,6,2,0.1108650001094119,Partial ADR estimate,partial_adr_estimate
2026-09-03,Mexico,0.0901161260920171,9,8,0.9999964627822536,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Netherlands,0.0849541305980368,10,8,0.9431201157363428,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Singapore,0.0889967164598498,10,4,0.6971297150430739,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,South Africa,0.1452808253520423,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,South Korea,0.2431129700531358,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Spain,0.0926654868996765,4,3,0.9998280429223853,Partial ADR estimate,partial_adr_estimate
2026-09-03,Sweden,0.0614169016207009,7,2,0.978843828760994,Partial ADR estimate,partial_adr_estimate
2026-09-03,Switzerland,0.0823624377725188,10,6,0.9875602478628944,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,Taiwan,0.1003742749666756,10,8,0.9998886004468384,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,United Arab Emirates,0.3176626058980367,5,3,0.930493575495436,Partial ADR estimate,partial_adr_estimate
2026-09-03,United Kingdom,0.0795724061247792,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
2026-09-03,United States,0.0984845461287956,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation
